senHouDec_y,senTemOA_y,senTemRoom_y,senTemRoom1_y,senTemRoom2_y,senTemRoom3_y,senTemRoom4_y,maxTemp_y,minTemp_y,meanTemp_y,senCCPow_y,senCCPow1_y,senCCPow2_y,senCCPow3_y,senCCPow4_y,senFanPow_y,senFanPow1_y,senFanPow2_y,senFanPow3_y,senFanPow4_y,senHeaPow_y,senHeaPow1_y,senHeaPow2_y,senHeaPow3_y,senHeaPow4_y,senPowCor_y,senPowPer1_y,senPowPer2_y,senPowPer3_y,senPowPer4_y,senPowTot_y,time,start_time,dr_start_time,dr_end_time,state,reward,action,thermal_discomfort_Z0,thermal_discomfort_Z1,thermal_discomfort_Z2,thermal_discomfort_Z3,thermal_discomfort_Z4,hvac_energy_Z0,hvac_energy_Z1,hvac_energy_Z2,hvac_energy_Z3,hvac_energy_Z4,power_pen,dr_power_limit,rewards_tdisc_Z0,rewards_tdisc_Z1,rewards_tdisc_Z2,rewards_tdisc_Z3,rewards_tdisc_Z4,rewards_energy_Z0,rewards_energy_Z1,rewards_energy_Z2,rewards_energy_Z3,rewards_energy_Z4,UpperSetp[core_zn],LowerSetp[core_zn],UpperSetp[perimeter_zn_1],LowerSetp[perimeter_zn_1],UpperSetp[perimeter_zn_2],LowerSetp[perimeter_zn_2],UpperSetp[perimeter_zn_3],LowerSetp[perimeter_zn_3],UpperSetp[perimeter_zn_4],LowerSetp[perimeter_zn_4],s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s1_n,s2_n,s3_n,s4_n,s5_n,s6_n,s7_n,s8_n,s9_n,s10_n,s11_n,s12_n,price,plug_power,pow_sold,tot_building_power,score,net_grid_energy,net_grid_power,mod_reward,r_tdisc,r_energy,r_ppen,r_energy_sold,act_02,act_01,cur_soc,pv_pow,batt_pow_prov,cost_tdisc,cost_energy,cost_ppen,cost_energy_sold
0.0,262.54999999999995,293.1499999999999,293.15,293.15000000000003,293.15,293.14999999999986,293.15000000000003,293.14999999999986,293.15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3283200.0,3283200,16.0,18.44965119998628,"[293.15 293.15 293.15 293.15 293.15   0.   -10.6  -10.6    0.     0.
   0.     0.  ]",-1.1666666666666666e-05,"[290.6612915039062, 290.6612915039062, 290.6612915039062, 290.6612915039062, 290.6612915039062, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,293.15,293.15,293.15,293.15,293.15,0.0,-10.6,-10.6,0.0,0.0,0.0,0.0,0.11111145,0.11111145,0.11111145,0.11111145,0.11111145,0.0,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,20276.963314010824,8456.037536666667,0.0,0.0,0.0,2.161186339884987,-0.0,-0.0,0.0,2.161186339884987,-0.8691167831420898,-0.66516113,5.858926435758828,0.0,28733.00085067749,0.0,0.0,0.0,0.2161186339884987
0.08333333333333333,262.54999999999995,294.01075637717963,293.3644238786221,293.0195399339605,292.9612315848587,293.08711817238566,294.01075637717963,292.9612315848587,293.2886139894013,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912646737,0.026255983855535018,0.02702382468669413,0.025414201342195516,0.02763027052730779,0.0,0.0,0.0,0.0,0.0,0.021570148912646737,0.026255983855535018,0.02702382468669413,0.025414201342195516,0.02763027052730779,0.1278944293243792,3283500.0,3283200,16.0,18.44965119998628,"[ 2.9401074e+02  2.9336441e+02  2.9301953e+02  2.9296124e+02
  2.9308713e+02  8.3333336e-02 -1.0600000e+01 -1.0600000e+01
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00]",-1.1666666666666666e-05,"[290.6612915039062, 290.6612915039062, 290.6612915039062, 290.6612915039062, 290.6612915039062, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,294.01074,293.3644,293.01953,292.96124,293.08713,0.083333336,-10.6,-10.6,0.0,0.0,0.0,0.0,0.15893126,0.12302389,0.10386367,0.100624315,0.10761802,0.0034722222,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,20276.83541958149,8456.165431095991,2.161186339884987,0.0,0.0,2.161172708470394,-0.0,-0.0,0.0,2.161172708470394,-0.8691167831420898,-0.66516113,3.3384877646467683,0.0,28733.000850677483,0.0,0.0,0.0,0.21611727084703938
0.16666666666666666,262.54999999999995,294.8604352504091,293.56787536539645,292.87491571633245,292.76505952838437,293.00880782322156,294.8604352504091,292.76505952838437,293.41541873674885,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.026255983855279,0.027023824686182113,0.02541420134270754,0.02763027052679576,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.026255983855279,0.027023824686182113,0.02541420134270754,0.02763027052679576,0.12789442932335515,3283800.0,3283200,16.0,18.44965119998628,"[ 2.9486044e+02  2.9356787e+02  2.9287491e+02  2.9276505e+02
  2.9300882e+02  1.6666667e-01 -1.0600000e+01 -1.0600000e+01
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00]",-1.1666666666666666e-05,"[290.2911810815334, 290.2911810815334, 290.2911810815334, 290.2911810815334, 290.2911810815334, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,294.86044,293.56787,292.8749,292.76505,293.00882,0.16666667,-10.6,-10.6,0.0,0.0,0.0,0.0,0.20613563,0.13432674,0.09582899,0.08972587,0.10326744,0.0069444445,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,22805.052427695355,8456.16543109599,4.322359048355381,0.0,0.0,2.430638504585197,-0.0,-0.0,0.0,2.430638504585197,-0.9455903768539429,-0.7145092,0.5962756717703344,0.0,31261.217858791344,0.0,0.0,0.0,0.24306385045851966
0.25,262.54999999999995,294.79479754062504,293.39466489812037,292.7025080271327,292.61899815355275,292.83784288244806,294.79479754062504,292.61899815355275,293.2697623003758,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.0276302705275638,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.0276302705275638,0.12789442932412318,3284100.0,3283200,16.0,18.44965119998628,"[ 2.9479480e+02  2.9339465e+02  2.9270251e+02  2.9261899e+02
  2.9283783e+02  2.5000000e-01 -1.0600000e+01 -1.0600000e+01
  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00]",-1.1666666666666666e-05,"[290.2911810815334, 290.2911810815334, 290.2911810815334, 290.2911810815334, 290.2911810815334, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,294.7948,293.39465,292.7025,292.619,292.83783,0.25,-10.6,-10.6,0.0,0.0,0.0,0.0,0.2024891,0.124703944,0.08625078,0.08161135,0.09376939,0.010416667,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,0.0,8456.165431095991,6.7529975529405775,138.218564409515,1658.6227729141801,-0.707126175519079,-0.0,-0.707126175519079,0.0,0.0,-0.9455903768539429,-0.7145092,0.0,0.0,6797.542658181811,0.0,0.01767815438797697,0.0,0.0
0.3333333333333333,262.54999999999995,294.7164089764755,293.203082668266,292.49859185277353,292.4547477515541,292.63488416432386,294.7164089764755,292.4547477515541,293.10154308267863,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.02625598385553502,0.027023824686694137,0.025414201341939505,0.027630270527307793,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.02625598385553502,0.027023824686694137,0.025414201341939505,0.027630270527307793,0.1278944293238672,3284400.0,3283200,16.0,18.44965119998628,"[294.7164     293.2031     292.4986     292.45474    292.6349
   0.33333334 -10.6        -10.6          0.           0.
   0.           0.        ]",-1.1666666666666666e-05,"[290.09607630372045, 290.09607630372045, 290.09607630372045, 290.09607630372045, 290.09607630372045, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,294.7164,293.2031,292.4986,292.45474,292.6349,0.33333334,-10.6,-10.6,0.0,0.0,0.0,0.0,0.19813417,0.114060484,0.07492211,0.072486326,0.0824939,0.013888889,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,0.0,8456.165431095991,6.0458713774214985,704.6804525913327,8456.165431095991,-3.6051451954572586,-0.0,-3.6051451954572586,0.0,0.0,-0.8646774291992188,-0.74052316,0.0,0.0,0.0,0.0,0.09012862988643147,0.0,0.0
0.4166666666666667,262.54999999999995,294.67644592458157,293.03922664302036,292.33845797751803,292.3323682080375,292.4612699251994,294.67644592458157,292.3323682080375,292.96955373567135,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.02702382468643812,0.02541420134245153,0.02763027052679576,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.02702382468643812,0.02541420134245153,0.02763027052679576,0.12789442932361114,3284700.0,3283200,16.0,18.44965119998628,"[294.67645    293.0392     292.33847    292.33237    292.46127
   0.41666666 -10.6        -10.6          0.           0.
   0.           0.        ]",-1.1666666666666666e-05,"[290.09607630372045, 290.09607630372045, 290.09607630372045, 290.09607630372045, 290.09607630372045, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,294.67645,293.0392,292.33847,292.33237,292.46127,0.41666666,-10.6,-10.6,0.0,0.0,0.0,0.0,0.195914,0.10495737,0.06602578,0.06568746,0.07284867,0.017361112,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,0.0,8456.165431095991,2.44072618196424,704.6804525913327,8456.165431095991,-3.6051451954572586,-0.0,-3.6051451954572586,0.0,0.0,-0.8646774291992188,-0.74052316,0.0,0.0,0.0,0.0,0.09012862988643147,0.0,0.0
0.5,262.54999999999995,294.62201387351587,292.85560492648995,292.14465829988967,292.1901470035765,292.25388820310275,294.62201387351587,292.14465829988967,292.813262461315,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.027630270527307793,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.027630270527307793,0.12789442932386716,3285000.0,3283200,16.0,18.44965119998628,"[294.622   292.8556  292.14465 292.19016 292.25388   0.5     -10.6
 -10.6       0.        0.        0.        0.     ]",-1.1666666666666666e-05,"[290.3319886565208, 290.3319886565208, 290.3319886565208, 290.3319886565208, 290.3319886565208, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,294.622,292.8556,292.14465,292.19016,292.25388,0.5,-10.6,-10.6,0.0,0.0,0.0,0.0,0.19289,0.09475617,0.055259135,0.057786282,0.06132746,0.020833334,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,0.0,8456.165431095991,-1.1644190134930188,704.6804525913327,8456.165431095991,-3.6051451954572586,-0.0,-3.6051451954572586,0.0,0.0,-0.7619248032569885,-0.7090682,0.0,0.0,0.0,0.0,0.09012862988643147,0.0,0.0
0.5833333333333334,262.54999999999995,294.5607616175839,292.7465471480598,292.0251849300863,292.08131048995205,292.1296730731134,294.5607616175839,292.0251849300863,292.7086954517591,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932361114,3285300.0,3283200,16.0,18.44965119998628,"[294.56076   292.74655   292.02518   292.0813    292.12967     0.5833333
 -10.6       -10.6         0.          0.          0.          0.       ]",-1.1666666666666666e-05,"[290.3319886565208, 290.3319886565208, 290.3319886565208, 290.3319886565208, 290.3319886565208, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,294.56076,292.74655,292.02518,292.0813,292.12967,0.5833333,-10.6,-10.6,0.0,0.0,0.0,0.0,0.1894871,0.0886974,0.048621725,0.051739812,0.05442662,0.024305556,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,0.0,8456.165431095991,-4.769564208950277,704.6804525913327,8456.165431095991,-3.6051451954572586,-0.0,-3.6051451954572586,0.0,0.0,-0.7619248032569885,-0.7090682,0.0,0.0,0.0,0.0,0.09012862988643147,0.0,0.0
0.6666666666666666,262.54999999999995,294.4862942604291,292.6197415291713,291.87589138089805,291.95481285287735,291.9756197601775,294.4862942604291,291.87589138089805,292.58247195671066,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.027630270527307793,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.027630270527307793,0.12789442932386716,3285600.0,3283200,16.0,18.44965119998628,"[294.4863    292.61975   291.8759    291.9548    291.97562     0.6666667
 -10.6       -10.6         0.          0.          0.          0.       ]",-1.1666666666666666e-05,"[289.95820450186727, 289.95820450186727, 289.95820450186727, 289.95820450186727, 289.95820450186727, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,294.4863,292.61975,291.8759,291.9548,291.97562,0.6666667,-10.6,-10.6,0.0,0.0,0.0,0.0,0.18535002,0.08165265,0.04032764,0.044712164,0.045868102,0.027777778,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,0.0,8456.165431095991,-8.374709404407536,704.6804525913327,8456.165431095991,-3.6051451954572586,-0.0,-3.6051451954572586,0.0,0.0,-0.8426497578620911,-0.75890607,0.0,0.0,0.0,0.0,0.09012862988643147,0.0,0.0
0.75,262.54999999999995,294.41337350589566,292.5418726261134,291.7780955514488,291.8608048302294,291.8852296284213,294.41337350589566,291.7780955514488,292.4958752284217,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932335515,3285900.0,3283200,16.0,18.44965119998628,"[294.41336 292.54187 291.7781  291.8608  291.88522   0.75    -10.6
 -10.6       0.        0.        0.        0.     ]",-1.1666666666666666e-05,"[289.95820450186727, 289.95820450186727, 289.95820450186727, 289.95820450186727, 289.95820450186727, 0.15, 0.15, 0.15, 0.15, 0.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,50000,0,0,0,0,0,-1.6666666666666667e-06,-2.5e-06,-2.5e-06,-2.5e-06,-2.5e-06,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,294.41336,292.54187,291.7781,291.8608,291.88522,0.75,-10.6,-10.6,0.0,0.0,0.0,0.0,0.18129887,0.077326596,0.034894537,0.039489496,0.04084643,0.03125,0.26857144,0.26857144,0.0,0.0,0.0,0.0,"{'energy': 0.1279, 't_disc': 0.8, 'dr_price': 7.89}",8456.037536666667,0.0,8456.16543109599,-11.979854599864794,704.6804525913324,8456.16543109599,-3.605145195457257,-0.0,-3.605145195457257,0.0,0.0,-0.8426497578620911,-0.75890607,0.0,0.0,0.0,0.0,0.09012862988643143,0.0,0.0
