TDryBul,TDewPoi,relHum,pAtm,HHorIR,HGloHor,HDirNor,HDifHor,winDir,winSpe,nTot,nOpa,ceiHei,time
-7.0,-8.5,88.0,83400.0,0.0,0.0,0.0,0.0,230.0,1.5,10.0,8.0,77777.0,0.0
-7.2,-8.3,91.0,83400.0,0.0,0.0,0.0,0.0,220.0,1.5,10.0,8.0,1128.0,3600.0
-8.1,-8.8,94.0,83400.0,0.0,0.0,0.0,0.0,210.0,1.5,7.0,6.0,1128.0,7200.0
-9.1,-9.4,97.0,83400.0,0.0,0.0,0.0,0.0,210.0,1.5,5.0,4.0,1128.0,10800.0
-10.0,-10.0,100.0,83300.0,0.0,0.0,0.0,0.0,200.0,1.5,2.0,2.0,77777.0,14400.0
-10.0,-10.1,99.0,83400.0,0.0,0.0,0.0,0.0,210.0,1.0,4.0,2.0,77777.0,18000.0
-10.0,-10.3,97.0,83500.0,0.0,0.0,0.0,0.0,220.0,0.5,6.0,2.0,77777.0,21600.0
-10.0,-10.6,96.0,83600.0,71.0,24.0,69.0,18.0,0.0,0.0,8.0,2.0,77777.0,25200.0
-8.0,-10.0,84.0,83600.0,239.0,117.0,262.0,73.0,0.0,0.0,8.0,4.0,77777.0,28800.0
-5.9,-9.7,72.0,83600.0,425.0,192.0,175.0,139.0,0.0,0.0,9.0,7.0,77777.0,32400.0
-3.9,-10.6,60.0,83600.0,559.0,185.0,90.0,149.0,0.0,0.0,9.0,9.0,4572.0,36000.0
-3.5,-10.2,56.0,83500.0,630.0,285.0,186.0,202.0,280.0,0.7,8.0,7.0,4572.0,39600.0
-3.2,-10.5,53.0,83500.0,635.0,275.0,250.0,163.0,290.0,1.4,6.0,6.0,4572.0,43200.0
-2.8,-12.2,49.0,83400.0,572.0,437.0,775.0,123.0,300.0,2.1,5.0,4.0,77777.0,46800.0
-4.1,-11.2,54.0,83500.0,446.0,253.0,474.0,104.0,270.0,1.9,4.0,3.0,77777.0,50400.0
-5.4,-11.2,60.0,83500.0,266.0,149.0,492.0,56.0,250.0,1.7,2.0,2.0,77777.0,54000.0
-6.7,-12.2,65.0,83500.0,86.0,33.0,170.0,18.0,220.0,1.5,1.0,1.0,77777.0,57600.0
-8.0,-12.5,67.0,83500.0,0.0,0.0,0.0,0.0,210.0,2.2,1.0,1.0,77777.0,61200.0
-9.3,-13.6,68.0,83500.0,0.0,0.0,0.0,0.0,200.0,2.9,1.0,1.0,77777.0,64800.0
-10.6,-15.0,70.0,83600.0,0.0,0.0,0.0,0.0,190.0,3.6,1.0,1.0,77777.0,68400.0
-10.6,-14.7,69.0,83600.0,0.0,0.0,0.0,0.0,190.0,3.3,2.0,2.0,77777.0,72000.0
-10.6,-14.9,68.0,83600.0,0.0,0.0,0.0,0.0,190.0,2.9,4.0,2.0,77777.0,75600.0
-10.6,-15.6,67.0,83600.0,0.0,0.0,0.0,0.0,190.0,2.6,5.0,3.0,77777.0,79200.0
-10.6,-14.9,68.0,83600.0,0.0,0.0,0.0,0.0,190.0,2.6,7.0,5.0,77777.0,82800.0
-10.6,-14.7,69.0,83600.0,0.0,0.0,0.0,0.0,200.0,2.6,8.0,8.0,77777.0,86400.0
-10.6,-15.0,70.0,83600.0,0.0,0.0,0.0,0.0,200.0,2.6,10.0,10.0,88888.0,90000.0
-10.4,-14.7,68.0,83600.0,0.0,0.0,0.0,0.0,200.0,2.6,9.0,8.0,88888.0,93600.0
-10.2,-14.8,66.0,83600.0,0.0,0.0,0.0,0.0,190.0,2.6,8.0,5.0,88888.0,97200.0
-10.0,-15.6,64.0,83600.0,0.0,0.0,0.0,0.0,190.0,2.6,7.0,3.0,77777.0,100800.0
-10.2,-15.6,61.0,83600.0,0.0,0.0,0.0,0.0,190.0,2.9,7.0,2.0,77777.0,104400.0
-10.4,-16.2,59.0,83600.0,0.0,0.0,0.0,0.0,180.0,3.3,7.0,2.0,77777.0,108000.0
-10.6,-17.8,56.0,83600.0,71.0,30.0,157.0,15.0,180.0,3.6,7.0,1.0,77777.0,111600.0
-8.9,-15.9,53.0,83500.0,239.0,131.0,541.0,39.0,180.0,3.3,5.0,1.0,77777.0,115200.0
-7.3,-14.8,51.0,83500.0,426.0,308.0,879.0,43.0,190.0,2.9,3.0,0.0,77777.0,118800.0
-5.6,-15.0,48.0,83500.0,560.0,411.0,938.0,40.0,190.0,2.6,1.0,0.0,77777.0,122400.0
-4.5,-14.1,43.0,83500.0,632.0,489.0,991.0,46.0,210.0,1.7,1.0,0.0,77777.0,126000.0
-3.3,-14.0,39.0,83400.0,637.0,460.0,947.0,34.0,230.0,0.9,1.0,1.0,77777.0,129600.0
-2.2,-16.1,34.0,83300.0,574.0,416.0,865.0,65.0,0.0,0.0,1.0,1.0,77777.0,133200.0
-2.8,-14.7,35.0,83300.0,449.0,305.0,797.0,53.0,260.0,1.2,4.0,3.0,77777.0,136800.0
-3.3,-15.2,35.0,83300.0,269.0,121.0,241.0,76.0,280.0,2.4,7.0,6.0,77777.0,140400.0
-3.9,-16.7,36.0,83300.0,89.0,38.0,47.0,34.0,300.0,3.6,10.0,8.0,5182.0,144000.0
-3.9,-15.4,36.0,83400.0,0.0,0.0,0.0,0.0,300.0,3.4,10.0,8.0,5182.0,147600.0
-3.9,-15.4,36.0,83400.0,0.0,0.0,0.0,0.0,290.0,3.3,10.0,9.0,5182.0,151200.0
-3.9,-16.7,36.0,83400.0,0.0,0.0,0.0,0.0,290.0,3.1,10.0,9.0,3048.0,154800.0
-6.1,-15.0,45.0,83400.0,0.0,0.0,0.0,0.0,250.0,3.4,8.0,6.0,3048.0,158400.0
-8.4,-15.0,55.0,83400.0,0.0,0.0,0.0,0.0,220.0,3.8,5.0,4.0,3048.0,162000.0
-10.6,-16.1,64.0,83400.0,0.0,0.0,0.0,0.0,180.0,4.1,3.0,1.0,77777.0,165600.0
-10.8,-16.0,62.0,83400.0,0.0,0.0,0.0,0.0,180.0,4.1,3.0,1.0,77777.0,169200.0
-10.9,-16.5,60.0,83300.0,0.0,0.0,0.0,0.0,180.0,4.1,2.0,2.0,77777.0,172800.0
-11.1,-17.8,58.0,83300.0,0.0,0.0,0.0,0.0,180.0,4.1,2.0,2.0,77777.0,176400.0
-11.5,-17.1,60.0,83300.0,0.0,0.0,0.0,0.0,180.0,3.2,3.0,2.0,77777.0,180000.0
-11.8,-17.0,62.0,83200.0,0.0,0.0,0.0,0.0,190.0,2.4,5.0,1.0,77777.0,183600.0
-12.2,-17.8,64.0,83200.0,0.0,0.0,0.0,0.0,190.0,1.5,6.0,1.0,77777.0,187200.0
-12.6,-17.3,65.0,83200.0,0.0,0.0,0.0,0.0,200.0,1.0,5.0,2.0,77777.0,190800.0
-12.9,-17.6,65.0,83300.0,0.0,0.0,0.0,0.0,210.0,0.5,5.0,3.0,77777.0,194400.0
-13.3,-18.3,66.0,83300.0,71.0,29.0,128.0,17.0,0.0,0.0,4.0,4.0,77777.0,198000.0
-9.6,-16.6,53.0,83300.0,239.0,87.0,95.0,71.0,0.0,0.0,6.0,5.0,77777.0,201600.0
-5.9,-16.4,39.0,83300.0,426.0,211.0,224.0,144.0,0.0,0.0,7.0,7.0,77777.0,205200.0
-2.2,-19.4,26.0,83200.0,561.0,238.0,122.0,190.0,0.0,0.0,9.0,8.0,4267.0,208800.0
-2.0,-16.4,28.0,83200.0,634.0,380.0,554.0,132.0,270.0,2.6,6.0,5.0,4267.0,212400.0
-1.9,-15.6,30.0,83200.0,639.0,520.0,891.0,117.0,280.0,5.1,3.0,3.0,4267.0,216000.0
-1.7,-16.1,32.0,83100.0,577.0,446.0,996.0,40.0,290.0,7.7,0.0,0.0,77777.0,219600.0
-2.8,-14.7,35.0,83100.0,452.0,334.0,944.0,33.0,320.0,5.5,0.0,0.0,77777.0,223200.0
-3.9,-15.1,37.0,83100.0,272.0,178.0,803.0,23.0,340.0,3.2,0.0,0.0,77777.0,226800.0
-5.0,-16.7,40.0,83100.0,88.0,42.0,347.0,12.0,10.0,1.0,0.0,0.0,77777.0,230400.0
-6.3,-15.5,44.0,83000.0,0.0,0.0,0.0,0.0,60.0,1.4,0.0,0.0,77777.0,234000.0
-7.6,-16.0,47.0,83000.0,0.0,0.0,0.0,0.0,120.0,1.7,0.0,0.0,77777.0,237600.0
-8.9,-17.2,51.0,83000.0,0.0,0.0,0.0,0.0,170.0,2.1,0.0,0.0,77777.0,241200.0
-9.6,-16.6,53.0,82900.0,0.0,0.0,0.0,0.0,170.0,2.3,0.0,0.0,77777.0,244800.0
-10.4,-16.7,56.0,82900.0,0.0,0.0,0.0,0.0,170.0,2.4,0.0,0.0,77777.0,248400.0
-11.1,-17.8,58.0,82800.0,0.0,0.0,0.0,0.0,170.0,2.6,0.0,0.0,77777.0,252000.0
-10.0,-16.8,54.0,82800.0,0.0,0.0,0.0,0.0,170.0,3.5,0.0,0.0,77777.0,255600.0
-8.9,-16.3,51.0,82700.0,0.0,0.0,0.0,0.0,170.0,4.3,0.0,0.0,77777.0,259200.0
-7.8,-17.2,47.0,82700.0,0.0,0.0,0.0,0.0,170.0,5.2,0.0,0.0,77777.0,262800.0
-10.4,-16.0,60.0,82600.0,0.0,0.0,0.0,0.0,180.0,3.5,1.0,1.0,77777.0,266400.0
-13.0,-16.3,74.0,82600.0,0.0,0.0,0.0,0.0,180.0,1.7,1.0,1.0,77777.0,270000.0
-15.6,-17.2,87.0,82600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,77777.0,273600.0
-14.5,-16.9,80.0,82700.0,0.0,0.0,0.0,0.0,200.0,0.5,1.0,1.0,77777.0,277200.0
-13.3,-16.6,74.0,82700.0,0.0,0.0,0.0,0.0,200.0,1.0,1.0,1.0,77777.0,280800.0
-12.2,-17.2,67.0,82800.0,71.0,33.0,254.0,9.0,210.0,1.5,0.0,0.0,77777.0,284400.0
-9.1,-15.3,57.0,82800.0,240.0,152.0,773.0,21.0,210.0,1.5,0.0,0.0,77777.0,288000.0
-5.9,-14.2,48.0,82800.0,427.0,308.0,922.0,30.0,220.0,1.5,0.0,0.0,77777.0,291600.0
-2.8,-15.0,38.0,82800.0,562.0,430.0,990.0,37.0,220.0,1.5,0.0,0.0,77777.0,295200.0
-1.9,-13.9,35.0,82800.0,635.0,497.0,1016.0,41.0,180.0,2.2,0.0,0.0,77777.0,298800.0
-0.9,-13.6,33.0,82800.0,641.0,503.0,1018.0,41.0,130.0,2.9,0.0,0.0,77777.0,302400.0
0.0,-15.6,30.0,82800.0,580.0,447.0,997.0,38.0,90.0,3.6,0.0,0.0,77777.0,306000.0
-1.9,-12.7,39.0,82900.0,455.0,318.0,860.0,42.0,80.0,4.6,1.0,1.0,77777.0,309600.0
-3.7,-12.1,48.0,83000.0,275.0,156.0,638.0,32.0,70.0,5.7,1.0,1.0,77777.0,313200.0
-5.6,-12.8,57.0,83000.0,91.0,40.0,238.0,18.0,60.0,6.7,2.0,2.0,77777.0,316800.0
-6.5,-11.2,66.0,83200.0,0.0,0.0,0.0,0.0,40.0,5.3,5.0,5.0,77777.0,320400.0
-7.4,-10.7,75.0,83300.0,0.0,0.0,0.0,0.0,20.0,4.0,7.0,7.0,77777.0,324000.0
-8.3,-10.6,84.0,83500.0,0.0,0.0,0.0,0.0,0.0,2.6,10.0,10.0,305.0,327600.0
-8.9,-10.3,88.0,83500.0,0.0,0.0,0.0,0.0,20.0,2.1,10.0,10.0,305.0,331200.0
-9.4,-10.3,92.0,83600.0,0.0,0.0,0.0,0.0,30.0,1.5,10.0,10.0,305.0,334800.0
-10.0,-10.6,96.0,83700.0,0.0,0.0,0.0,0.0,50.0,1.0,10.0,10.0,457.0,338400.0
-10.7,-11.3,95.0,83700.0,0.0,0.0,0.0,0.0,40.0,1.4,10.0,10.0,457.0,342000.0
-11.5,-12.3,93.0,83700.0,0.0,0.0,0.0,0.0,30.0,1.7,10.0,10.0,457.0,345600.0
-12.2,-13.3,92.0,83800.0,0.0,0.0,0.0,0.0,20.0,2.1,10.0,10.0,244.0,349200.0
-12.6,-13.8,90.0,83800.0,0.0,0.0,0.0,0.0,30.0,2.1,10.0,10.0,244.0,352800.0
-12.9,-14.2,89.0,83800.0,0.0,0.0,0.0,0.0,40.0,2.1,10.0,9.0,244.0,356400.0
-13.3,-15.0,87.0,83800.0,0.0,0.0,0.0,0.0,50.0,2.1,10.0,9.0,914.0,360000.0
-13.7,-15.1,88.0,83900.0,0.0,0.0,0.0,0.0,60.0,1.9,10.0,9.0,914.0,363600.0
-14.0,-15.1,90.0,84000.0,0.0,0.0,0.0,0.0,60.0,1.7,10.0,9.0,914.0,367200.0
-14.4,-15.6,91.0,84100.0,71.0,14.0,2.0,14.0,70.0,1.5,10.0,9.0,1372.0,370800.0
-14.0,-15.5,87.0,84100.0,240.0,96.0,98.0,79.0,80.0,1.0,8.0,7.0,1372.0,374400.0
-13.7,-15.7,83.0,84100.0,428.0,201.0,281.0,116.0,90.0,0.5,5.0,5.0,1372.0,378000.0
-13.3,-16.1,79.0,84200.0,564.0,383.0,740.0,89.0,0.0,0.0,3.0,3.0,77777.0,381600.0
-12.6,-15.7,75.0,84100.0,637.0,414.0,654.0,120.0,0.0,0.0,3.0,3.0,77777.0,385200.0
-11.8,-15.5,71.0,84100.0,644.0,474.0,831.0,96.0,0.0,0.0,2.0,2.0,77777.0,388800.0
-11.1,-16.1,67.0,84100.0,582.0,433.0,829.0,92.0,0.0,0.0,2.0,2.0,77777.0,392400.0
-12.2,-16.1,70.0,84200.0,458.0,326.0,881.0,41.0,160.0,0.9,1.0,1.0,77777.0,396000.0
-13.3,-16.7,73.0,84200.0,279.0,163.0,603.0,44.0,170.0,1.7,1.0,1.0,77777.0,399600.0
-14.4,-17.8,76.0,84300.0,95.0,44.0,320.0,15.0,180.0,2.6,0.0,0.0,77777.0,403200.0
-16.1,-18.3,81.0,84300.0,0.0,0.0,0.0,0.0,190.0,2.1,0.0,0.0,77777.0,406800.0
-17.7,-19.3,86.0,84300.0,0.0,0.0,0.0,0.0,190.0,1.5,0.0,0.0,77777.0,410400.0
-19.4,-20.6,91.0,84300.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,77777.0,414000.0
-19.6,-21.8,81.0,84300.0,0.0,0.0,0.0,0.0,210.0,0.7,0.0,0.0,77777.0,417600.0
-19.8,-23.3,71.0,84300.0,0.0,0.0,0.0,0.0,210.0,0.3,0.0,0.0,77777.0,421200.0
-20.0,-25.6,61.0,84300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,424800.0
-20.6,-25.3,63.0,84400.0,0.0,0.0,0.0,0.0,220.0,0.7,0.0,0.0,77777.0,428400.0
-21.1,-25.4,65.0,84400.0,0.0,0.0,0.0,0.0,230.0,1.4,0.0,0.0,77777.0,432000.0
-21.7,-26.1,67.0,84400.0,0.0,0.0,0.0,0.0,230.0,2.1,0.0,0.0,77777.0,435600.0
-22.2,-26.1,68.0,84400.0,0.0,0.0,0.0,0.0,230.0,2.1,0.0,0.0,77777.0,439200.0
-22.8,-26.5,69.0,84400.0,0.0,0.0,0.0,0.0,220.0,2.1,0.0,0.0,77777.0,442800.0
-23.3,-27.2,70.0,84400.0,0.0,0.0,0.0,0.0,220.0,2.1,0.0,0.0,77777.0,446400.0
-22.6,-26.4,69.0,84500.0,0.0,0.0,0.0,0.0,220.0,1.4,0.0,0.0,77777.0,450000.0
-21.8,-25.7,68.0,84500.0,0.0,0.0,0.0,0.0,220.0,0.7,0.0,0.0,77777.0,453600.0
-21.1,-25.6,67.0,84500.0,71.0,30.0,209.0,11.0,0.0,0.0,0.0,0.0,77777.0,457200.0
-18.1,-23.1,62.0,84500.0,240.0,147.0,718.0,25.0,210.0,1.0,0.0,0.0,77777.0,460800.0
-15.2,-21.2,57.0,84500.0,429.0,303.0,883.0,36.0,210.0,2.1,0.0,0.0,77777.0,464400.0
-12.2,-20.0,52.0,84400.0,565.0,425.0,955.0,44.0,210.0,3.1,0.0,0.0,77777.0,468000.0
-10.2,-18.0,49.0,84400.0,639.0,457.0,804.0,94.0,200.0,3.3,3.0,2.0,77777.0,471600.0
-8.1,-16.7,46.0,84300.0,646.0,451.0,719.0,123.0,190.0,3.4,5.0,3.0,77777.0,475200.0
-6.1,-16.7,43.0,84200.0,585.0,393.0,540.0,170.0,180.0,3.6,8.0,5.0,88888.0,478800.0
-7.4,-17.0,42.0,84200.0,461.0,292.0,583.0,102.0,180.0,3.3,6.0,4.0,88888.0,482400.0
-8.7,-18.5,41.0,84100.0,282.0,147.0,388.0,69.0,170.0,2.9,5.0,4.0,88888.0,486000.0
-10.0,-21.1,40.0,84100.0,94.0,41.0,223.0,21.0,170.0,2.6,3.0,3.0,77777.0,489600.0
-10.6,-20.0,42.0,84100.0,0.0,0.0,0.0,0.0,170.0,2.9,4.0,3.0,77777.0,493200.0
-11.1,-19.9,44.0,84000.0,0.0,0.0,0.0,0.0,180.0,3.3,4.0,3.0,77777.0,496800.0
-11.7,-21.1,46.0,84000.0,0.0,0.0,0.0,0.0,180.0,3.6,5.0,3.0,77777.0,500400.0
-11.5,-19.2,49.0,84000.0,0.0,0.0,0.0,0.0,180.0,2.9,7.0,5.0,77777.0,504000.0
-11.3,-18.4,52.0,83900.0,0.0,0.0,0.0,0.0,190.0,2.2,8.0,8.0,77777.0,507600.0
-11.1,-18.3,55.0,83900.0,0.0,0.0,0.0,0.0,190.0,1.5,10.0,10.0,2896.0,511200.0
-11.5,-17.1,60.0,83900.0,0.0,0.0,0.0,0.0,190.0,1.0,9.0,9.0,2896.0,514800.0
-11.8,-16.5,65.0,83900.0,0.0,0.0,0.0,0.0,180.0,0.5,8.0,8.0,2896.0,518400.0
-12.2,-16.7,70.0,83900.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4572.0,522000.0
-13.9,-17.3,73.0,83900.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4572.0,525600.0
-15.5,-18.4,76.0,83900.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4572.0,529200.0
-17.2,-20.0,79.0,83900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,532800.0
-17.4,-20.7,73.0,83900.0,0.0,0.0,0.0,0.0,160.0,0.5,1.0,1.0,77777.0,536400.0
-17.6,-21.6,68.0,83900.0,0.0,0.0,0.0,0.0,150.0,1.0,1.0,1.0,77777.0,540000.0
-17.8,-23.3,62.0,84000.0,72.0,30.0,153.0,15.0,150.0,1.5,2.0,2.0,77777.0,543600.0
-14.6,-20.8,56.0,84000.0,241.0,148.0,658.0,35.0,150.0,1.0,2.0,2.0,77777.0,547200.0
-11.5,-19.0,50.0,84000.0,430.0,264.0,736.0,40.0,150.0,0.5,1.0,1.0,77777.0,550800.0
-8.3,-18.3,44.0,84000.0,567.0,410.0,925.0,40.0,0.0,0.0,1.0,1.0,77777.0,554400.0
-7.6,-16.7,44.0,83900.0,642.0,474.0,938.0,49.0,150.0,0.9,1.0,1.0,77777.0,558000.0
-6.8,-15.7,45.0,83800.0,649.0,507.0,1013.0,43.0,150.0,1.7,0.0,0.0,77777.0,561600.0
-6.1,-16.1,45.0,83800.0,589.0,448.0,981.0,39.0,150.0,2.6,0.0,0.0,77777.0,565200.0
-7.4,-15.6,48.0,83800.0,465.0,339.0,931.0,33.0,170.0,2.6,0.0,0.0,77777.0,568800.0
-8.7,-16.4,50.0,83800.0,286.0,168.0,685.0,29.0,180.0,2.6,1.0,1.0,77777.0,572400.0
-10.0,-17.8,53.0,83900.0,98.0,39.0,208.0,20.0,200.0,2.6,1.0,1.0,77777.0,576000.0
-11.7,-18.0,56.0,83900.0,0.0,0.0,0.0,0.0,200.0,2.4,2.0,1.0,77777.0,579600.0
-13.3,-18.8,60.0,83900.0,0.0,0.0,0.0,0.0,190.0,2.3,3.0,1.0,77777.0,583200.0
-15.0,-20.6,63.0,83900.0,0.0,0.0,0.0,0.0,190.0,2.1,4.0,1.0,77777.0,586800.0
-16.3,-20.7,66.0,83900.0,0.0,0.0,0.0,0.0,190.0,1.4,3.0,1.0,77777.0,590400.0
-17.6,-21.6,68.0,83900.0,0.0,0.0,0.0,0.0,190.0,0.7,1.0,0.0,77777.0,594000.0
-18.9,-22.8,71.0,83900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,597600.0
-19.3,-22.1,76.0,83900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,601200.0
-19.6,-21.8,81.0,84000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,604800.0
-20.0,-21.7,86.0,84100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,608400.0
-20.2,-22.5,80.0,84100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,612000.0
-20.4,-23.5,74.0,84100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,615600.0
-20.6,-25.0,68.0,84200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77777.0,619200.0
-20.6,-24.1,71.0,84200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,77777.0,622800.0
-20.6,-23.5,75.0,84200.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,77777.0,626400.0
-20.6,-23.3,78.0,84300.0,72.0,29.0,128.0,17.0,0.0,0.0,5.0,2.0,77777.0,630000.0
-17.6,-21.2,71.0,84300.0,242.0,140.0,563.0,44.0,210.0,0.5,5.0,2.0,77777.0,633600.0
-14.7,-19.3,65.0,84300.0,432.0,277.0,621.0,87.0,210.0,1.0,4.0,2.0,77777.0,637200.0
-11.7,-18.3,58.0,84300.0,569.0,398.0,773.0,87.0,210.0,1.5,4.0,2.0,77777.0,640800.0
-10.2,-16.9,54.0,84200.0,644.0,462.0,789.0,103.0,190.0,1.5,3.0,2.0,77777.0,644400.0
-8.7,-16.1,51.0,84200.0,652.0,388.0,673.0,78.0,180.0,1.5,2.0,1.0,77777.0,648000.0
-7.2,-16.7,47.0,84100.0,592.0,418.0,898.0,42.0,160.0,1.5,1.0,1.0,77777.0,651600.0
-7.8,-15.5,50.0,84100.0,468.0,310.0,753.0,61.0,170.0,1.5,3.0,1.0,77777.0,655200.0
-8.3,-15.3,53.0,84100.0,290.0,168.0,520.0,61.0,170.0,1.5,5.0,1.0,77777.0,658800.0
-8.9,-16.1,56.0,84100.0,98.0,38.0,200.0,20.0,180.0,1.5,7.0,1.0,77777.0,662400.0
-10.6,-16.2,60.0,84100.0,0.0,0.0,0.0,0.0,190.0,1.5,5.0,1.0,77777.0,666000.0
-12.2,-16.9,65.0,84100.0,0.0,0.0,0.0,0.0,190.0,1.5,2.0,0.0,77777.0,669600.0
-13.9,-18.3,69.0,84200.0,0.0,0.0,0.0,0.0,200.0,1.5,0.0,0.0,77777.0,673200.0
-14.6,-18.6,69.0,84100.0,0.0,0.0,0.0,0.0,190.0,1.5,0.0,0.0,77777.0,676800.0
-15.4,-19.3,69.0,84100.0,0.0,0.0,0.0,0.0,190.0,1.5,0.0,0.0,77777.0,680400.0
-16.1,-20.6,69.0,84100.0,0.0,0.0,0.0,0.0,180.0,1.5,0.0,0.0,77777.0,684000.0
-15.9,-20.0,68.0,84100.0,0.0,0.0,0.0,0.0,190.0,1.9,0.0,0.0,77777.0,687600.0
-15.8,-20.1,67.0,84100.0,0.0,0.0,0.0,0.0,190.0,2.2,0.0,0.0,77777.0,691200.0
-15.6,-20.6,66.0,84100.0,0.0,0.0,0.0,0.0,200.0,2.6,0.0,0.0,77777.0,694800.0
-15.8,-19.9,68.0,84000.0,0.0,0.0,0.0,0.0,160.0,2.2,1.0,1.0,77777.0,698400.0
-15.9,-19.7,70.0,84000.0,0.0,0.0,0.0,0.0,130.0,1.9,2.0,1.0,77777.0,702000.0
-16.1,-20.0,72.0,83900.0,0.0,0.0,0.0,0.0,90.0,1.5,3.0,2.0,77777.0,705600.0
-14.8,-18.6,70.0,83800.0,0.0,0.0,0.0,0.0,50.0,1.9,5.0,3.0,77777.0,709200.0
-13.5,-17.5,69.0,83800.0,0.0,0.0,0.0,0.0,10.0,2.2,6.0,3.0,77777.0,712800.0
-12.2,-17.2,67.0,83800.0,73.0,22.0,38.0,19.0,330.0,2.6,8.0,4.0,77777.0,716400.0
-9.8,-14.6,65.0,83700.0,243.0,86.0,116.0,66.0,350.0,1.7,8.0,5.0,77777.0,720000.0
-7.4,-12.4,64.0,83700.0,433.0,170.0,114.0,135.0,10.0,0.9,9.0,7.0,77777.0,723600.0
-5.0,-11.1,62.0,83600.0,571.0,227.0,26.0,216.0,0.0,0.0,9.0,8.0,88888.0,727200.0
-2.6,-8.9,58.0,83500.0,646.0,309.0,253.0,194.0,60.0,0.5,9.0,7.0,88888.0,730800.0
-0.2,-7.5,54.0,83400.0,655.0,284.0,66.0,253.0,80.0,1.0,10.0,6.0,88888.0,734400.0
2.2,-7.2,50.0,83300.0,595.0,338.0,339.0,196.0,100.0,1.5,10.0,5.0,77777.0,738000.0
1.5,-5.2,58.0,83300.0,472.0,299.0,535.0,121.0,120.0,1.9,10.0,4.0,77777.0,741600.0
0.7,-4.2,67.0,83200.0,294.0,146.0,303.0,83.0,150.0,2.2,10.0,4.0,77777.0,745200.0
0.0,-3.9,75.0,83100.0,102.0,40.0,58.0,35.0,170.0,2.6,10.0,3.0,77777.0,748800.0
-0.4,-3.7,76.0,83100.0,0.0,0.0,0.0,0.0,180.0,2.6,9.0,5.0,77777.0,752400.0
-0.7,-3.8,77.0,83100.0,0.0,0.0,0.0,0.0,180.0,2.6,9.0,6.0,77777.0,756000.0
-1.1,-4.4,78.0,83000.0,0.0,0.0,0.0,0.0,190.0,2.6,8.0,8.0,88888.0,759600.0
-2.2,-5.0,79.0,83000.0,0.0,0.0,0.0,0.0,190.0,1.7,8.0,7.0,88888.0,763200.0
-3.3,-5.9,80.0,82900.0,0.0,0.0,0.0,0.0,190.0,0.9,8.0,5.0,88888.0,766800.0
-4.4,-7.2,81.0,82900.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,77777.0,770400.0
-2.9,-6.6,73.0,82900.0,0.0,0.0,0.0,0.0,190.0,0.9,7.0,3.0,77777.0,774000.0
-1.5,-6.8,64.0,82900.0,0.0,0.0,0.0,0.0,190.0,1.7,6.0,3.0,77777.0,777600.0
0.0,-7.8,56.0,82900.0,0.0,0.0,0.0,0.0,190.0,2.6,5.0,2.0,77777.0,781200.0
-0.6,-6.6,60.0,82800.0,0.0,0.0,0.0,0.0,190.0,2.2,7.0,5.0,77777.0,784800.0
-1.1,-6.2,65.0,82800.0,0.0,0.0,0.0,0.0,180.0,1.9,8.0,7.0,77777.0,788400.0
-1.7,-6.7,69.0,82700.0,0.0,0.0,0.0,0.0,180.0,1.5,10.0,10.0,3658.0,792000.0
-0.8,-5.7,66.0,82700.0,0.0,0.0,0.0,0.0,190.0,2.0,10.0,10.0,3658.0,795600.0
0.2,-5.5,62.0,82600.0,0.0,0.0,0.0,0.0,210.0,2.6,10.0,9.0,3658.0,799200.0
1.1,-6.1,59.0,82600.0,70.0,10.0,5.0,10.0,220.0,3.1,10.0,9.0,3658.0,802800.0
3.3,-4.3,55.0,82600.0,244.0,65.0,29.0,60.0,210.0,3.1,10.0,9.0,3658.0,806400.0
5.6,-3.5,50.0,82500.0,435.0,192.0,151.0,146.0,200.0,3.1,9.0,8.0,3658.0,810000.0
7.8,-3.3,46.0,82500.0,573.0,290.0,233.0,196.0,190.0,3.1,9.0,8.0,3658.0,813600.0
8.5,-3.0,43.0,82500.0,649.0,308.0,211.0,212.0,220.0,3.3,9.0,8.0,3658.0,817200.0
