,timestamp,t_indoor_measured,t_indoor_predicted,t_indoor_predicted_after_kalman
2020-01-04 11:50:00,2020/01/04 11:50:00,21.33316405267442,20.84593736333221,20.9635
2020-01-04 11:55:00,2020/01/04 11:55:00,21.311852528522138,20.845729884608602,20.9591
2020-01-04 12:00:00,2020/01/04 12:00:00,21.20103935794367,20.846419955805743,20.932
2020-01-04 12:05:00,2020/01/04 12:05:00,21.160788976150002,20.846276875944,20.9215
2020-01-04 12:10:00,2020/01/04 12:10:00,21.22201819745061,20.845543782999016,20.9365
2020-01-04 12:15:00,2020/01/04 12:15:00,21.28345585056286,20.845471074094803,20.9516
2020-01-04 12:20:00,2020/01/04 12:20:00,21.31506562951421,20.84579523159664,20.959
2020-01-04 12:25:00,2020/01/04 12:25:00,21.348684176930817,20.845625028586994,20.9673
2020-01-04 12:30:00,2020/01/04 12:30:00,21.34671636836913,20.84573918648283,20.9667
2020-01-04 12:35:00,2020/01/04 12:35:00,21.36243657597464,20.84565669928452,20.9705
2020-01-04 12:40:00,2020/01/04 12:40:00,21.38569699756073,20.845626857261777,20.976
2020-01-04 12:45:00,2020/01/04 12:45:00,21.42846218500125,20.845497267465703,20.9864
2020-01-04 12:50:00,2020/01/04 12:50:00,21.463236696816978,20.845541005664188,20.9948
2020-01-04 12:55:00,2020/01/04 12:55:00,21.51725466437722,20.845489844430404,21.0075
2020-01-04 13:00:00,2020/01/04 13:00:00,21.639471734963536,20.845175934325766,21.0373
2020-01-04 13:05:00,2020/01/04 13:05:00,21.69390656239665,20.84533792373611,21.0504
2020-01-04 13:10:00,2020/01/04 13:10:00,21.63215676270636,20.84528919501463,21.0354
2020-01-04 13:15:00,2020/01/04 13:15:00,21.570425938645315,20.845239717512527,21.0204
2020-01-04 13:20:00,2020/01/04 13:20:00,21.547361244821502,20.845189594070064,21.0148
2020-01-04 13:25:00,2020/01/04 13:25:00,21.516846469823008,20.845138641906487,21.0074
2020-01-04 13:30:00,2020/01/04 13:30:00,21.510793667346434,20.84508707143243,21.0059
2020-01-04 13:35:00,2020/01/04 13:35:00,21.48440571398112,20.845034631403166,20.9995
2020-01-04 13:40:00,2020/01/04 13:40:00,21.458329617348,20.8449817217558,20.9932
2020-01-04 13:45:00,2020/01/04 13:45:00,21.408100063909046,20.84492797751159,20.981
2020-01-04 13:50:00,2020/01/04 13:50:00,21.3732426160733,20.844874087032167,20.9725
2020-01-04 13:55:00,2020/01/04 13:55:00,21.315636461295185,20.844819440773335,20.9585
2020-01-04 14:00:00,2020/01/04 14:00:00,21.283581050493012,20.84476509670708,20.9508
2020-01-04 14:05:00,2020/01/04 14:05:00,21.23316955144122,20.844709870092117,20.9385
2020-01-04 14:10:00,2020/01/04 14:10:00,21.208864778597615,20.844655154573275,20.9326
2020-01-04 14:15:00,2020/01/04 14:15:00,21.171031993142037,20.844598379933814,20.9234
2020-01-04 14:20:00,2020/01/04 14:20:00,21.15323086699067,20.844540743177674,20.9191
2020-01-04 14:25:00,2020/01/04 14:25:00,21.128059691316878,20.844476003925138,20.9129
2020-01-04 14:30:00,2020/01/04 14:30:00,21.109236089673573,20.844390693409366,20.9084
2020-01-04 14:35:00,2020/01/04 14:35:00,21.09557550714868,20.844437356225512,20.905
2020-01-04 14:40:00,2020/01/04 14:40:00,21.091307124137984,20.844311580166675,20.9039
2020-01-04 14:45:00,2020/01/04 14:45:00,21.097413012766026,20.844255467624578,20.9054
2020-01-04 14:50:00,2020/01/04 14:50:00,21.10450875140475,20.844211261118687,20.907
2020-01-04 14:55:00,2020/01/04 14:55:00,21.130680746171606,20.844144786185836,20.9133
2020-01-04 15:00:00,2020/01/04 15:00:00,21.15106639493615,20.844081981805687,20.9182
2020-01-04 15:05:00,2020/01/04 15:05:00,21.20028183770819,20.84402380620469,20.9301
2020-01-04 15:10:00,2020/01/04 15:10:00,21.235429849635068,20.84396563734134,20.9385
2020-01-04 15:15:00,2020/01/04 15:15:00,21.307665671896643,20.843882709425827,20.9559
2020-01-04 15:20:00,2020/01/04 15:20:00,21.350416467024104,20.843806095281366,20.9661
2020-01-04 15:25:00,2020/01/04 15:25:00,21.43230203508881,20.843716667282138,20.9858
2020-01-04 15:30:00,2020/01/04 15:30:00,21.479145810550108,20.84360235655697,20.9973
2020-01-04 15:35:00,2020/01/04 15:35:00,21.569068474931044,20.843663795305304,21.0188
2020-01-04 15:40:00,2020/01/04 15:40:00,21.618984151475956,20.84351342814017,21.0308
