time,ElecLoads[core_zn],ElecLoads[perimeter_zn_1],ElecLoads[perimeter_zn_2],ElecLoads[perimeter_zn_3],ElecLoads[perimeter_zn_4]
50065200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50068800.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50072400.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50076000.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50079600.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50083200.0,1449.30744,1098.6498000000001,651.7331999999999,1098.6498000000001,651.7331999999999
50086800.0,805.1708,610.361,362.07399999999996,610.361,362.07399999999996
50090400.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50094000.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50097600.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
50101200.0,322.06831999999997,244.1444,144.82959999999997,244.1444,144.82959999999997
50104800.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50108400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50112000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50115600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50119200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50122800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50126400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50130000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50133600.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50137200.0,161.03415999999999,122.0722,72.41479999999999,122.0722,72.41479999999999
50140800.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50144400.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50148000.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50151600.0,483.10247999999996,366.21659999999997,217.24439999999998,366.21659999999997,217.24439999999998
50155200.0,241.55123999999998,183.10829999999999,108.62219999999999,183.10829999999999,108.62219999999999
50158800.0,241.55123999999998,183.10829999999999,108.62219999999999,183.10829999999999,108.62219999999999
50162400.0,241.55123999999998,183.10829999999999,108.62219999999999,183.10829999999999,108.62219999999999
50166000.0,241.55123999999998,183.10829999999999,108.62219999999999,183.10829999999999,108.62219999999999
50169600.0,241.55123999999998,183.10829999999999,108.62219999999999,183.10829999999999,108.62219999999999
50173200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50176800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50180400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50184000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50187600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50191200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50194800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50198400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50202000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50205600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50209200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50212800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50216400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50220000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50223600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50227200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50230800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50234400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50238000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50241600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50245200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50248800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50252400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50256000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50259600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50263200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50266800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50270400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50274000.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50277600.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50281200.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50284800.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
50288400.0,80.51707999999999,61.0361,36.20739999999999,61.0361,36.20739999999999
