senHouDec_y,senTemOA_y,senTemRoom_y,senTemRoom1_y,senTemRoom2_y,senTemRoom3_y,senTemRoom4_y,maxTemp_y,minTemp_y,meanTemp_y,senCCPow_y,senCCPow1_y,senCCPow2_y,senCCPow3_y,senCCPow4_y,senFanPow_y,senFanPow1_y,senFanPow2_y,senFanPow3_y,senFanPow4_y,senHeaPow_y,senHeaPow1_y,senHeaPow2_y,senHeaPow3_y,senHeaPow4_y,senPowCor_y,senPowPer1_y,senPowPer2_y,senPowPer3_y,senPowPer4_y,senPowTot_y,time,start_time,dr_start_time,dr_end_time,state,reward,action,thermal_discomfort_Z0,thermal_discomfort_Z1,thermal_discomfort_Z2,thermal_discomfort_Z3,thermal_discomfort_Z4,hvac_energy_Z0,hvac_energy_Z1,hvac_energy_Z2,hvac_energy_Z3,hvac_energy_Z4,power_pen,dr_power_limit,rewards_tdisc_Z0,rewards_tdisc_Z1,rewards_tdisc_Z2,rewards_tdisc_Z3,rewards_tdisc_Z4,rewards_energy_Z0,rewards_energy_Z1,rewards_energy_Z2,rewards_energy_Z3,rewards_energy_Z4,UpperSetp[core_zn],LowerSetp[core_zn],UpperSetp[perimeter_zn_1],LowerSetp[perimeter_zn_1],UpperSetp[perimeter_zn_2],LowerSetp[perimeter_zn_2],UpperSetp[perimeter_zn_3],LowerSetp[perimeter_zn_3],UpperSetp[perimeter_zn_4],LowerSetp[perimeter_zn_4],s0,s1,s2,s3,plug_power,hvac_power,reward_irl,reward_dqn,curr_agent_states_n
0.0,299.25,293.1499999999999,293.15,293.15000000000003,293.15,293.14999999999986,293.15000000000003,293.14999999999986,293.15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16070400.0,16070400,17.469944230422662,20.393339382693352,"[0.23529448 0.23529448 0.23529448 0.23529448 0.23529448 0.
 0.555      0.96592283 0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,4,0,1,3,4950.048262333334,0.12789442933743578,0.8823411413961916,-0.00011480000000000001,[[0.23529449 0.         0.55500001 0.97055244 0.        ]]
0.08333333333333333,299.25,294.6171635020424,295.25923697392597,295.5689800040518,295.23247892342994,295.7424317172574,295.7424317172574,294.6171635020424,295.28405822414146,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148914694817,0.02625598385809513,0.027023824689254253,0.025414201345267652,0.02763027053012392,0.0,0.0,0.0,0.0,0.0,0.021570148914694817,0.02625598385809513,0.027023824689254253,0.025414201345267652,0.02763027053012392,0.12789442933743578,16070700.0,16070400,17.469944230422662,20.393339382693352,"[0.3215982  0.35936725 0.3775874  0.35779324 0.38779047 0.00347222
 0.555      0.9612932  0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,2,0,1,3,4950.048262333334,0.12789442932335515,1.266306082077795,-0.00011480000000000001,[[0.3608273  0.00347222 0.55500001 0.96592283 0.        ]]
0.16666666666666666,299.25,296.0764082729242,297.353118595131,297.9579724241239,297.2997582252655,298.30254667518113,298.30254667518113,296.0764082729242,297.39796083852514,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912134712,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.027630270526795765,0.0,0.0,0.0,0.0,0.0,0.021570148912134712,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.027630270526795765,0.12789442932335515,16071000.0,16070400,17.469944230422662,20.393339382693352,"[0.40743613 0.48253673 0.51811635 0.4793979  0.53838545 0.00694444
 0.555      0.95666355 0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932489123,1.266306082077795,-0.00011480000000000001,[[0.48517451 0.00694444 0.55500001 0.96129322 0.        ]]
0.25,299.25,296.61532487196473,297.3212132846962,297.58201434084054,297.2871081631598,297.7855591548974,297.7855591548974,296.61532487196473,297.31824396311174,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148913158758,0.026255983855791035,0.027023824686694137,0.025414201341939502,0.02763027052730779,0.0,0.0,0.0,0.0,0.0,0.021570148913158758,0.026255983855791035,0.027023824686694137,0.025414201341939502,0.02763027052730779,0.12789442932489123,16071300.0,16070400,17.469944230422662,20.393339382693352,"[0.43913713 0.48065996 0.4960012  0.4786538  0.50797445 0.01041667
 0.555      0.95203394 0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932335515,1.266306082077795,-0.00011480000000000001,[[0.4804853  0.01041667 0.55500001 0.95666355 0.        ]]
0.3333333333333333,299.25,297.1535548578584,297.29354661989834,297.2180193972028,297.27845787236134,297.28256143103243,297.29354661989834,297.1535548578584,297.24522803567066,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.026255983855279007,0.027023824686182106,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.026255983855279007,0.027023824686182106,0.02541420134245153,0.02763027052705178,0.12789442932335512,16071600.0,16070400,17.469944230422662,20.393339382693352,"[0.47079772 0.47903252 0.47458974 0.47814494 0.4783863  0.01388889
 0.555      0.9474043  0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932309913,1.266306082077795,-0.00011480000000000001,[[0.47619028 0.01388889 0.55500001 0.95203394 0.        ]]
0.4166666666666667,299.25,297.20847925909453,297.41833841825206,297.4480443890924,297.4021126233099,297.5726924498793,297.5726924498793,297.20847925909453,297.40993342792564,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148911878702,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148911878702,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932309913,16071900.0,16070400,17.469944230422662,20.393339382693352,"[0.47402856 0.48637322 0.48812062 0.48541874 0.49545285 0.01736111
 0.555      0.94277465 0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932361117,1.266306082077795,-0.00011480000000000001,[[0.4858788  0.01736111 0.55500001 0.94740433 0.        ]]
0.5,299.25,297.26602603539646,297.54635592960346,297.68212359363025,297.52894933270096,297.86610967754785,297.86610967754785,297.26602603539646,297.5779129137758,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.026255983855279007,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932361114,16072200.0,16070400,17.469944230422662,20.393339382693352,"[0.47741365 0.49390364 0.50189    0.49287972 0.5127127  0.02083333
 0.555      0.93814504 0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932361117,2.3840126988375694,-0.00011480000000000001,[[0.49575996 0.02083333 0.55500001 0.94277465 0.        ]]
0.5833333333333334,299.25,297.29013888117913,297.63425343096253,297.8026614863993,297.6098391351182,298.0037148365673,298.0037148365673,297.29013888117913,297.66812155404534,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148911878702,0.02625598385553502,0.027023824686694137,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148911878702,0.02625598385553502,0.027023824686694137,0.02541420134245153,0.02763027052705178,0.12789442932361117,16072500.0,16070400,17.469944230422662,20.393339382693352,"[0.47883207 0.4990741  0.50898045 0.49763796 0.5208071  0.02430556
 0.555      0.9335154  0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,4,0,1,3,4950.048262333334,0.12789442932335515,2.3840126988375694,-0.00011480000000000001,[[0.50106635 0.02430556 0.55500001 0.93814504 0.        ]]
0.6666666666666666,299.25,297.3168367985102,297.72517877052775,297.92786434574276,297.6937956920952,298.1457667176815,298.1457667176815,297.3168367985102,297.76188846491146,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932335515,16072800.0,16070400,17.469944230422662,20.393339382693352,"[0.48040253 0.50442266 0.5163453  0.5025766  0.5291631  0.02777778
 0.555      0.9288858  0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,4,0,1,3,4950.048262333334,0.12789442932361117,2.3840126988375694,-0.00011480000000000001,[[0.50658202 0.02777778 0.55500001 0.93351543 0.        ]]
0.75,299.25,297.3426830138501,297.75396411511065,297.9587299317516,297.72145671760035,298.16656594214794,298.16656594214794,297.3426830138501,297.7886799440921,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.02702382468643812,0.025414201342195516,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.02702382468643812,0.025414201342195516,0.02763027052705178,0.12789442932361117,16073100.0,16070400,17.469944230422662,20.393339382693352,"[0.4819229  0.5061159  0.51816094 0.5042037  0.53038657 0.03125
 0.555      0.92425615 0.        ]",-0.0001148,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-1.64e-05,-2.46e-05,-2.46e-05,-2.46e-05,-2.46e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,4,0,1,3,4950.048262333334,0.12789442932335515,2.3840126988375694,-0.00011480000000000001,[[0.50815802 0.03125    0.55500001 0.92888582 0.        ]]
