,PSZACcontroller_oveDamCor_u,PSZACcontroller_oveDamP1_u,PSZACcontroller_oveDamP2_u,PSZACcontroller_oveDamP3_u,PSZACcontroller_oveDamP4_u,TDryBul,HGloHor,Occupancy[core_zn],Occupancy[perimeter_zn_1],Occupancy[perimeter_zn_2],Occupancy[perimeter_zn_3],Occupancy[perimeter_zn_4],senPpmCore_y,senPpmPerimeter1_y,senPpmPerimeter2_y,senPpmPerimeter3_y,senPpmPerimeter4_y,timestamp
2020-01-01 00:05:00,0.0,0.0,0.0,0.0,0.0,-12.158333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0005387045494473895,0.0009509457642739462,0.0016669963342831893,0.0009076727197900023,0.0017193535699290131,2020-01-01 00:05:00
2020-01-01 00:10:00,0.0,0.0,0.0,0.0,0.0,-12.116666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.002690207031327789,0.004407907124257855,0.0076333762610158225,0.004256971059290694,0.007812257022556135,2020-01-01 00:10:00
2020-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,0.005929700245084545,0.009384747459534869,0.016140149901925752,0.009113156368990277,0.016457797327532424,2020-01-01 00:15:00
2020-01-01 00:20:00,0.0,0.0,0.0,0.0,0.0,-12.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.009749603825199838,0.015069087836059609,0.0257732477918676,0.014688266213128125,0.02621321959361881,2020-01-01 00:20:00
2020-01-01 00:25:00,0.0,0.0,0.0,0.0,0.0,-11.991666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.013794426998590723,0.02092279931293273,0.035609856720728444,0.02045532558037012,0.036143525127019835,2020-01-01 00:25:00
2020-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.01782616255287212,0.026605283225055967,0.04507579061204257,0.02607743243810699,0.04567134295287042,2020-01-01 00:30:00
2020-01-01 00:35:00,0.0,0.0,0.0,0.0,0.0,-11.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.021691898174554476,0.03191641040986623,0.05384386919260304,0.0313534247409998,0.05447178799482773,2020-01-01 00:35:00
2020-01-01 00:40:00,0.0,0.0,0.0,0.0,0.0,-11.866666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.02529641697858965,0.03674520863762127,0.061740990548573155,0.03616926066481439,0.062376221351171504,2020-01-01 00:40:00
2020-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,0.028593570159925915,0.04105466171832779,0.06872090332678102,0.04048354532987021,0.06934408415069325,2020-01-01 00:45:00
2020-01-01 00:50:00,0.0,0.0,0.0,0.0,0.0,-11.783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03155883136666849,0.04483533379975657,0.0747821711570776,0.04428279411955068,0.07537902479613401,2020-01-01 00:50:00
2020-01-01 00:55:00,0.0,0.0,0.0,0.0,0.0,-11.741666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.03419610587773402,0.04811682386117051,0.07998824318126398,0.047592509982834354,0.08054937099524011,2020-01-01 00:55:00
2020-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03651577500298478,0.05093327379950978,0.08440766994864299,0.05044350800924582,0.08492752388980189,2020-01-01 01:00:00
2020-01-01 01:05:00,0.0,0.0,0.0,0.0,0.0,-11.649999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0385405410463102,0.053332642358851844,0.08813009849297399,0.05288093235357907,0.08860624443282236,2020-01-01 01:05:00
2020-01-01 01:10:00,0.0,0.0,0.0,0.0,0.0,-11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04029248968583492,0.05535849187221229,0.09123581570755325,0.05494616184098651,0.09166815299468059,2020-01-01 01:10:00
2020-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.04180146692691212,0.05706165620280141,0.09381507867492343,0.056688381279086174,0.09420515206550965,2020-01-01 01:15:00
2020-01-01 01:20:00,0.0,0.0,0.0,0.0,0.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.043091608769268416,0.058482610849915885,0.09593947806339384,0.058146871561458105,0.0962899673520777,2020-01-01 01:20:00
2020-01-01 01:25:00,0.0,0.0,0.0,0.0,0.0,-11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.04419157145494064,0.05966516700087553,0.09768431781050184,0.059364679945751744,0.09799852567172469,2020-01-01 01:25:00
2020-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.045123640397370816,0.0606430387817986,0.09910736071587553,0.060375007643595234,0.09938895933595306,2020-01-01 01:30:00
2020-01-01 01:35:00,0.0,0.0,0.0,0.0,0.0,-11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.04591161441475355,0.06144996003612726,0.10026508469767996,0.061211372885823345,0.10051779151607078,2020-01-01 01:35:00
2020-01-01 01:40:00,0.0,0.0,0.0,0.0,0.0,-11.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.04657030161579248,0.06210769197580999,0.10119441248890274,0.06189532626591198,0.10142201811977102,2020-01-01 01:40:00
2020-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.04712767638418983,0.06265157693004589,0.10195181492876165,0.0624625444992719,0.10215758864402613,2020-01-01 01:45:00
2020-01-01 01:50:00,0.0,0.0,0.0,0.0,0.0,-11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.047592965759648935,0.06309455758729401,0.10255887752513279,0.06292594235529014,0.10274601445249137,2020-01-01 01:50:00
2020-01-01 01:55:00,0.0,0.0,0.0,0.0,0.0,-11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.047982109681851196,0.063456253457321,0.10304657890156026,0.06330541211111695,0.10321788627427225,2020-01-01 01:55:00
2020-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04830353404193146,0.06374755008237437,0.10343247430673487,0.06361193887540556,0.1035905733196434,2020-01-01 02:00:00
2020-01-01 02:05:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.048572746633558886,0.06398595400880547,0.10374305740184045,0.06386347809558254,0.10389004597739071,2020-01-01 02:05:00
2020-01-01 02:10:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.048794088263525874,0.06417707303632687,0.1039873636467783,0.06406570191126472,0.10412521994536614,2020-01-01 02:10:00
2020-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04897874040499186,0.06433286774889782,0.10418296901686969,0.0642309670212213,0.10431324169837126,2020-01-01 02:15:00
2020-01-01 02:20:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.049129900013094814,0.06445721730260771,0.10433594535752984,0.06436323127379712,0.10446006852246971,2020-01-01 02:20:00
2020-01-01 02:25:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.049255541395055356,0.064558211184506,0.10445781408465694,0.0644709099248732,0.10457689009819879,2020-01-01 02:25:00
2020-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04935800671196575,0.06463851777811731,0.10455262119945995,0.06455674846102308,0.10466765459388104,2020-01-01 02:30:00
2020-01-01 02:35:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04944288938234989,0.06470352366634763,0.10462778889400809,0.06462638702378373,0.1047395407289501,2020-01-01 02:35:00
2020-01-01 02:40:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.049511879597666376,0.06475504077629397,0.1046859740778606,0.06468170464755556,0.10479512815440961,2020-01-01 02:40:00
2020-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.049568873502298244,0.06479663092089101,0.10473191285652737,0.06472645414042802,0.10483898006394093,2020-01-01 02:45:00
2020-01-01 02:50:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04961503617064925,0.06482947880065495,0.10476728815581113,0.06476187254733806,0.10487272320967758,2020-01-01 02:50:00
2020-01-01 02:55:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04965306460585717,0.06485592601012713,0.10479509742613159,0.06479044161689494,0.10489923554718729,2020-01-01 02:55:00
2020-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0496837787500556,0.06487675940213432,0.10481641756255813,0.0648129887500653,0.10491955355614138,2020-01-01 03:00:00
2020-01-01 03:05:00,0.0,0.0,0.0,0.0,0.0,-11.058333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.04970901786925897,0.06489349610303906,0.10483311324019169,0.06483113083872968,0.10493546200293549,2020-01-01 03:05:00
2020-01-01 03:10:00,0.0,0.0,0.0,0.0,0.0,-11.016666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.049729347985280406,0.06490665012751269,0.10484586138886065,0.06484541189800026,0.10494760988826156,2020-01-01 03:10:00
2020-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,0.04974599929407133,0.06491718715404486,0.10485579965152685,0.0648568663675839,0.10495708319293956,2020-01-01 03:15:00
2020-01-01 03:20:00,0.0,0.0,0.0,0.0,0.0,-10.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.04975939719510661,0.06492546676604087,0.10486337685674879,0.06486587760715486,0.10496431060668056,2020-01-01 03:20:00
2020-01-01 03:25:00,0.0,0.0,0.0,0.0,0.0,-10.891666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0497703590838013,0.06493209847665501,0.10486927785353083,0.06487310173739427,0.104969944393183,2020-01-01 03:25:00
2020-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.04977921830754843,0.06493734197193637,0.10487380558413026,0.0648788176575223,0.10497427299286388,2020-01-01 03:30:00
2020-01-01 03:35:00,0.0,0.0,0.0,0.0,0.0,-10.808333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.049786384497508364,0.0649414959477215,0.10487728804883581,0.06488334775920923,0.10497760829909521,2020-01-01 03:35:00
2020-01-01 03:40:00,0.0,0.0,0.0,0.0,0.0,-10.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04979212818061326,0.06494475833075813,0.10487994298036002,0.06488690579645398,0.10498015716413865,2020-01-01 03:40:00
2020-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,0.049796810209690005,0.06494737222487987,0.10488201610959519,0.0648897557209489,0.10498215294505849,2020-01-01 03:45:00
2020-01-01 03:50:00,0.0,0.0,0.0,0.0,0.0,-10.683333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.04980056262066662,0.06494943239288699,0.10488360945854935,0.06489200017804918,0.10498369236829855,2020-01-01 03:50:00
2020-01-01 03:55:00,0.0,0.0,0.0,0.0,0.0,-10.641666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04980362134147086,0.0649510898998675,0.10488486680817737,0.06489380378926352,0.10498491191553652,2020-01-01 03:55:00
2020-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.049806073321665485,0.0649524040200334,0.10488584855848496,0.06489523103969087,0.1049858687749216,2020-01-01 04:00:00
2020-01-01 04:05:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04980807547212172,0.06495347006569824,0.10488663942166758,0.06489638613297274,0.10498664339931868,2020-01-01 04:05:00
2020-01-01 04:10:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04980968254780716,0.06495432372853026,0.10488727390976683,0.06489730804585553,0.10498726843559474,2020-01-01 04:10:00
2020-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981099841857711,0.06495502489152583,0.10488780138817355,0.06489806242304892,0.10498779084337072,2020-01-01 04:15:00
2020-01-01 04:20:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981205977717574,0.06495559615570412,0.10488824220531395,0.06489867403696825,0.10498822987844404,2020-01-01 04:20:00
2020-01-01 04:25:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981292720399103,0.06495607110078158,0.10488862235195183,0.06489917977159039,0.10498861030882863,2020-01-01 04:25:00
2020-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.049813639249022955,0.06495647085271954,0.10488895785502637,0.0648996028534308,0.10498894741204971,2020-01-01 04:30:00
2020-01-01 04:35:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.049814230908371004,0.06495681380440445,0.1048892616743217,0.064899963517158,0.10498925359446902,2020-01-01 04:35:00
2020-01-01 04:40:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.049814718492267936,0.06495710892113254,0.10488954062017049,0.06490027164338298,0.10498953533275449,2020-01-01 04:40:00
2020-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981512953598784,0.06495736979588763,0.10488980312245642,0.06490054219332018,0.10498980076870498,2020-01-01 04:45:00
2020-01-01 04:50:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981547446214953,0.06495760186791324,0.1048900529444604,0.06490078117260317,0.1049900534980208,2020-01-01 04:50:00
2020-01-01 04:55:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0498157709019467,0.06495781339112955,0.1048902945878191,0.06490099766330985,0.10499029791733962,2020-01-01 04:55:00
2020-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.049816025722218715,0.06495800774637378,0.10489053012648548,0.06490119540150263,0.10499053602521978,2020-01-01 05:00:00
2020-01-01 05:05:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.049816250136995366,0.0649581899050245,0.1048907618751925,0.06490137984948582,0.10499077012179034,2020-01-01 05:05:00
2020-01-01 05:10:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981644836707231,0.06495836184767954,0.1048909909152506,0.06490155319751846,0.10499100125958603,2020-01-01 05:10:00
2020-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981662695083694,0.06495852634951081,0.10489121835460578,0.06490171849039467,0.10499123056195267,2020-01-01 05:15:00
2020-01-01 05:20:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981679003159314,0.06495868514540633,0.10489144484876987,0.06490187763183142,0.10499145869873708,2020-01-01 05:20:00
2020-01-01 05:25:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981694128427421,0.06495883970921247,0.10489167085397795,0.06490203223233838,0.10499168615248612,2020-01-01 05:25:00
2020-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.049817082769583826,0.06495899087721453,0.1048918966444668,0.06490218320936454,0.10499191321001647,2020-01-01 05:30:00
2020-01-01 05:35:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0498172163755083,0.0649591393921856,0.10489212242639159,0.06490233137555218,0.10499214009405504,2020-01-01 05:35:00
2020-01-01 05:40:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981734411073961,0.06495928599457636,0.10489234832385612,0.06490247753247132,0.10499236695711293,2020-01-01 05:40:00
2020-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981746725984118,0.06495943115055362,0.10489257440200549,0.0649026221843413,0.10499259388421878,2020-01-01 05:45:00
2020-01-01 05:50:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981758683474945,0.0649595752166201,0.10489280069159211,0.06490276571494837,0.1049928209242198,2020-01-01 05:50:00
2020-01-01 05:55:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04981770363112334,0.06495971846473907,0.10489302720079056,0.0649029084154455,0.10499304810143112,2020-01-01 05:55:00
2020-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.049817818273321636,0.06495986110182853,0.10489325392354644,0.06490305050590715,0.10499327542396542,2020-01-01 06:00:00
2020-01-01 06:05:00,0.0,0.0,0.0,0.0,0.0,-10.549999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.04981793130134753,0.06496000329823816,0.10489348083825939,0.0649031921647974,0.1049935028842981,2020-01-01 06:05:00
2020-01-01 06:10:00,0.0,0.0,0.0,0.0,0.0,-10.5,2.0,0.0,0.0,0.0,0.0,0.0,0.04981804298315012,0.06496014514235654,0.10489370794110081,0.06490333348700585,0.10499373048513327,2020-01-01 06:10:00
2020-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,-10.45,3.0,0.0,0.0,0.0,0.0,0.0,0.049818153682052016,0.06496028674146541,0.10489393520343962,0.0649034745825311,0.1049939582089535,2020-01-01 06:15:00
2020-01-01 06:20:00,0.0,0.0,0.0,0.0,0.0,-10.4,4.0,0.0,0.0,0.0,0.0,0.0,0.049818263628974846,0.06496042816249635,0.10489416260447311,0.06490361551974295,0.1049941860424159,2020-01-01 06:20:00
2020-01-01 06:25:00,0.0,0.0,0.0,0.0,0.0,-10.35,5.0,0.0,0.0,0.0,0.0,0.0,0.04981837300150611,0.06496056945516018,0.10489439012473582,0.06490375634871907,0.10499441397220163,2020-01-01 06:25:00
2020-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,-10.3,6.0,0.0,0.0,0.0,0.0,0.0,0.04981848194130264,0.06496071065733841,0.10489461774528969,0.06490389710674785,0.1049946419846249,2020-01-01 06:30:00
2020-01-01 06:35:00,0.0,0.0,0.0,0.0,0.0,-10.25,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.04981859055312029,0.06496085179609609,0.10489484545019631,0.06490403782001844,0.10499487006786096,2020-01-01 06:35:00
2020-01-01 06:40:00,0.0,0.0,0.0,0.0,0.0,-10.2,8.0,0.0,0.0,0.0,0.0,0.0,0.04981869891886338,0.06496099289161479,0.10489507322507516,0.06490417850748324,0.10499509821093006,2020-01-01 06:40:00
2020-01-01 06:45:00,0.0,0.0,0.0,0.0,0.0,-10.15,9.0,0.0,0.0,0.0,0.0,0.0,0.04981880710117867,0.06496113395858887,0.10489530105745447,0.0649043191824623,0.10499532640409691,2020-01-01 06:45:00
2020-01-01 06:50:00,0.0,0.0,0.0,0.0,0.0,-10.1,10.0,0.0,0.0,0.0,0.0,0.0,0.04981891514777761,0.06496127500761109,0.10489552893664804,0.06490445985412646,0.104995554638858,2020-01-01 06:50:00
2020-01-01 06:55:00,0.0,0.0,0.0,0.0,0.0,-10.05,11.0,0.0,0.0,0.0,0.0,0.0,0.04981902309799364,0.0649614160464521,0.10489575685227366,0.06490460052832545,0.10499578290665042,2020-01-01 06:55:00
2020-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,-10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04981913097391231,0.06496155707984066,0.1048959847986805,0.06490474120911445,0.10499601120297876,2020-01-01 07:00:00
2020-01-01 07:05:00,0.0,0.0,0.0,0.0,0.0,-9.908333333333333,20.583333333333336,0.0,0.0,0.0,0.0,0.0,0.049819238797138087,0.06496169811158023,0.10489621276914413,0.06490488189893122,0.1049962395222019,2020-01-01 07:05:00
2020-01-01 07:10:00,0.0,0.0,0.0,0.0,0.0,-9.816666666666666,29.166666666666668,0.0,0.0,0.0,0.0,0.0,0.04981934658290741,0.06496183914418045,0.10489644075847714,0.0649050225992099,0.10499646785993876,2020-01-01 07:10:00
2020-01-01 07:15:00,0.0,0.0,0.0,0.0,0.0,-9.725,37.75,0.0,0.0,0.0,0.0,0.0,0.04981945434295221,0.06496198017923405,0.10489666876213395,0.06490516331042294,0.10499669621225205,2020-01-01 07:15:00
2020-01-01 07:20:00,0.0,0.0,0.0,0.0,0.0,-9.633333333333333,46.333333333333336,0.0,0.0,0.0,0.0,0.0,0.049819562085146436,0.06496212121783672,0.10489689677681739,0.06490530403298263,0.10499692457632329,2020-01-01 07:20:00
2020-01-01 07:25:00,0.0,0.0,0.0,0.0,0.0,-9.541666666666666,54.916666666666664,0.0,0.0,0.0,0.0,0.0,0.04981966981661583,0.06496226226014203,0.10489712479883079,0.06490544476558756,0.10499715294868493,2020-01-01 07:25:00
2020-01-01 07:30:00,0.0,0.0,0.0,0.0,0.0,-9.45,63.5,0.0,0.0,0.0,0.0,0.0,0.04981977754069207,0.064962403306666,0.10489735282640739,0.06490558550857546,0.1049973813278739,2020-01-01 07:30:00
2020-01-01 07:35:00,0.0,0.0,0.0,0.0,0.0,-9.358333333333334,72.08333333333334,0.0,0.0,0.0,0.0,0.0,0.04981988526081626,0.0649625443569875,0.10489758085722756,0.06490572626034284,0.10499760971157855,2020-01-01 07:35:00
2020-01-01 07:40:00,0.0,0.0,0.0,0.0,0.0,-9.266666666666667,80.66666666666667,0.0,0.0,0.0,0.0,0.0,0.04981999297868875,0.06496268541113348,0.10489780888997356,0.06490586702061943,0.10499783809861513,2020-01-01 07:40:00
2020-01-01 07:45:00,0.0,0.0,0.0,0.0,0.0,-9.175,89.25,0.0,0.0,0.0,0.0,0.0,0.04982010069563422,0.06496282646878968,0.104898036923387,0.06490600778851865,0.10499806648773015,2020-01-01 07:45:00
2020-01-01 07:50:00,0.0,0.0,0.0,0.0,0.0,-9.083333333333334,97.83333333333333,0.0,0.0,0.0,0.0,0.0,0.049820208412450336,0.06496296752967146,0.1048982649564751,0.0649061485633407,0.10499829487793391,2020-01-01 07:50:00
2020-01-01 07:55:00,0.0,0.0,0.0,0.0,0.0,-8.991666666666667,106.41666666666667,0.0,0.0,0.0,0.0,0.0,0.04982031612957865,0.0649631085933999,0.10489849298845962,0.06490628934426697,0.10499852326839536,2020-01-01 07:55:00
2020-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,-8.9,115.0,0.0,0.0,0.0,0.0,0.0,0.049820423847217916,0.06496324965965612,0.10489872101869852,0.06490643013066458,0.10499875165843461,2020-01-01 08:00:00
2020-01-01 08:05:00,0.0,0.0,0.0,0.0,0.0,-8.716666666666667,125.75,0.0,0.0,0.0,0.0,0.0,0.04982053156538589,0.06496339072806397,0.10489894904673115,0.06490657092181219,0.10499898004750811,2020-01-01 08:05:00
2020-01-01 08:10:00,0.0,0.0,0.0,0.0,0.0,-8.533333333333333,136.5,0.0,0.0,0.0,0.0,0.0,0.049820639284004424,0.06496353179831774,0.1048991770721435,0.06490671171716578,0.10499920843514488,2020-01-01 08:10:00
2020-01-01 08:15:00,0.0,0.0,0.0,0.0,0.0,-8.35,147.25,0.0,0.0,0.0,0.0,0.0,0.04982074700291797,0.06496367287008413,0.10489940509467004,0.06490685251612863,0.10499943682098979,2020-01-01 08:15:00
2020-01-01 08:20:00,0.0,0.0,0.0,0.0,0.0,-8.166666666666666,158.0,0.0,0.0,0.0,0.0,0.0,0.04982085472193688,0.0649638139431197,0.10489963311392485,0.06490699331833334,0.10499966520462613,2020-01-01 08:20:00
2020-01-01 08:25:00,0.0,0.0,0.0,0.0,0.0,-7.983333333333333,168.75,0.0,0.0,0.0,0.0,0.0,0.04982096244085596,0.06496395501706419,0.10489986112999099,0.06490713412309006,0.1049998935859809,2020-01-01 08:25:00
2020-01-01 08:30:00,0.0,0.0,0.0,0.0,0.0,-7.800000000000001,179.5,0.0,0.0,0.0,0.0,0.0,0.04982107015947091,0.0649640960917159,0.10490008914259014,0.064907274930116,0.10500012196474537,2020-01-01 08:30:00
2020-01-01 08:35:00,0.0,0.0,0.0,0.0,0.0,-7.616666666666667,190.25,0.0,0.0,0.0,0.0,0.0,0.04982117787758833,0.0649642371668372,0.10490031715165797,0.06490741573901333,0.10500035034077469,2020-01-01 08:35:00
2020-01-01 08:40:00,0.0,0.0,0.0,0.0,0.0,-7.433333333333334,201.0,0.0,0.0,0.0,0.0,0.0,0.04982128559498073,0.06496437824222212,0.10490054515692365,0.06490755654951162,0.1050005787137664,2020-01-01 08:40:00
2020-01-01 08:45:00,0.0,0.0,0.0,0.0,0.0,-7.25,211.75,0.0,0.0,0.0,0.0,0.0,0.04982139331154925,0.06496451931766148,0.10490077315866125,0.06490769736117723,0.10500080708386743,2020-01-01 08:45:00
2020-01-01 08:50:00,0.0,0.0,0.0,0.0,0.0,-7.066666666666666,222.5,0.0,0.0,0.0,0.0,0.0,0.04982150102710329,0.06496466039298528,0.10490100115664105,0.06490783817380177,0.10500103545082466,2020-01-01 08:50:00
2020-01-01 08:55:00,0.0,0.0,0.0,0.0,0.0,-6.883333333333333,233.25,0.0,0.0,0.0,0.0,0.0,0.0498216087415202,0.06496480146803157,0.10490122915087292,0.06490797898712128,0.10500126381458622,2020-01-01 08:55:00
2020-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,-6.7,244.0,0.0,0.0,0.0,0.0,0.0,0.0498217164546694,0.064964942542646,0.10490145714129359,0.06490811980090978,0.10500149217504352,2020-01-01 09:00:00
2020-01-01 09:05:00,0.0,0.0,0.0,0.0,0.0,-6.558333333333334,252.08333333333334,0.0,0.0,0.0,0.0,0.0,0.049821824166463094,0.06496508361669569,0.10490168512792715,0.06490826061495192,0.10500172053216847,2020-01-01 09:05:00
2020-01-01 09:10:00,0.0,0.0,0.0,0.0,0.0,-6.416666666666667,260.1666666666667,0.0,0.0,0.0,0.0,0.0,0.04982193187679922,0.06496522469004695,0.10490191311072238,0.06490840142905618,0.10500194888587115,2020-01-01 09:10:00
2020-01-01 09:15:00,0.0,0.0,0.0,0.0,0.0,-6.275,268.25,0.0,0.0,0.0,0.0,0.0,0.04982203958561989,0.06496536576259128,0.10490214108971292,0.06490854224304632,0.10500217723614158,2020-01-01 09:15:00
2020-01-01 09:20:00,0.0,0.0,0.0,0.0,0.0,-6.133333333333334,276.3333333333333,0.0,0.0,0.0,0.0,0.0,0.04982214729284611,0.06496550683421165,0.10490236906485333,0.06490868305675786,0.10500240558290204,2020-01-01 09:20:00
