,senHeaPow1_y,PSZACcontroller_oveHeaPer1_u,TDryBul,HGloHor,Occupancy[perimeter_zn_1],senTemRoom1_y,timestamp
2020-01-04 16:35:00,0.0,0.0,-3.4416666666666664,5.833333333333334,5.800726587728741,291.6717470760384,2020-01-04 16:35:00
2020-01-04 16:40:00,0.0,0.0,-3.533333333333333,4.666666666666666,5.800726587728741,291.63824583012956,2020-01-04 16:40:00
2020-01-04 16:45:00,0.0,0.0,-3.625,3.5,5.800726587728741,291.62083379781177,2020-01-04 16:45:00
2020-01-04 16:50:00,0.0,0.0,-3.716666666666667,2.333333333333334,5.800726587728741,291.59766924975105,2020-01-04 16:50:00
2020-01-04 16:55:00,0.0,0.0,-3.8083333333333336,1.1666666666666679,5.800726587728741,291.57897038556183,2020-01-04 16:55:00
2020-01-04 17:00:00,0.0,0.0,-3.9,0.0,1.8318083961248657,291.55608159735766,2020-01-04 17:00:00
2020-01-04 17:05:00,0.0,0.0,-3.9916666666666667,0.0,1.8318083961248657,291.11458238934273,2020-01-04 17:05:00
2020-01-04 17:10:00,0.0,0.0,-4.083333333333333,0.0,1.8318083961248657,290.69090836260756,2020-01-04 17:10:00
2020-01-04 17:15:00,0.0,0.0,-4.175,0.0,1.8318083961248657,290.5726936179028,2020-01-04 17:15:00
2020-01-04 17:20:00,0.0,0.0,-4.266666666666667,0.0,1.8318083961248657,290.45269883912505,2020-01-04 17:20:00
2020-01-04 17:25:00,0.0,0.0,-4.358333333333333,0.0,1.8318083961248657,290.52944162629626,2020-01-04 17:25:00
2020-01-04 17:30:00,0.0,0.0,-4.45,0.0,1.8318083961248657,290.5976587953129,2020-01-04 17:30:00
2020-01-04 17:35:00,0.0,0.0,-4.541666666666667,0.0,1.8318083961248657,290.5634582056936,2020-01-04 17:35:00
2020-01-04 17:40:00,0.0,0.0,-4.633333333333334,0.0,1.8318083961248657,290.52793581110194,2020-01-04 17:40:00
2020-01-04 17:45:00,0.0,0.0,-4.725,0.0,1.8318083961248657,290.46288210350366,2020-01-04 17:45:00
2020-01-04 17:50:00,0.0,0.0,-4.816666666666666,0.0,1.8318083961248657,290.3970552171087,2020-01-04 17:50:00
2020-01-04 17:55:00,0.0,0.0,-4.908333333333333,0.0,1.8318083961248657,290.3656922608333,2020-01-04 17:55:00
2020-01-04 18:00:00,0.0,0.0,-5.0,0.0,0.6106027987082886,290.3316183217586,2020-01-04 18:00:00
2020-01-04 18:05:00,0.0,0.0,-5.0,0.0,0.6106027987082886,290.167597983889,2020-01-04 18:05:00
2020-01-04 18:10:00,0.0,0.0,-5.0,0.0,0.6106027987082886,290.0076779254516,2020-01-04 18:10:00
2020-01-04 18:15:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.95969402071245,2020-01-04 18:15:00
2020-01-04 18:20:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.9089377010059,2020-01-04 18:20:00
2020-01-04 18:25:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.9031522240136,2020-01-04 18:25:00
2020-01-04 18:30:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.89353862670976,2020-01-04 18:30:00
2020-01-04 18:35:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.85604882264414,2020-01-04 18:35:00
2020-01-04 18:40:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.81667190611233,2020-01-04 18:40:00
2020-01-04 18:45:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.7755746710322,2020-01-04 18:45:00
2020-01-04 18:50:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.7324899251337,2020-01-04 18:50:00
2020-01-04 18:55:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.7031728579178,2020-01-04 18:55:00
2020-01-04 19:00:00,0.0,0.0,-5.0,0.0,0.6106027987082886,289.6712544269635,2020-01-04 19:00:00
2020-01-04 19:05:00,0.0,0.0,-4.95,0.0,0.6106027987082886,289.6482991002722,2020-01-04 19:05:00
2020-01-04 19:10:00,0.0,0.0,-4.9,0.0,0.6106027987082886,289.6233122200576,2020-01-04 19:10:00
2020-01-04 19:15:00,0.0,0.0,-4.85,0.0,0.6106027987082886,289.60139264287653,2020-01-04 19:15:00
2020-01-04 19:20:00,0.0,0.0,-4.8,0.0,0.6106027987082886,289.57915956074964,2020-01-04 19:20:00
2020-01-04 19:25:00,0.0,0.0,-4.75,0.0,0.6106027987082886,289.56005478092555,2020-01-04 19:25:00
2020-01-04 19:30:00,0.0,0.0,-4.7,0.0,0.6106027987082886,289.5417884458064,2020-01-04 19:30:00
2020-01-04 19:35:00,0.0,0.0,-4.65,0.0,0.6106027987082886,289.5257322572611,2020-01-04 19:35:00
2020-01-04 19:40:00,0.0,0.0,-4.6000000000000005,0.0,0.6106027987082886,289.51121823600965,2020-01-04 19:40:00
2020-01-04 19:45:00,0.0,0.0,-4.55,0.0,0.6106027987082886,289.49688975012407,2020-01-04 19:45:00
2020-01-04 19:50:00,0.0,0.0,-4.5,0.0,0.6106027987082886,289.4844216391865,2020-01-04 19:50:00
2020-01-04 19:55:00,0.0,0.0,-4.45,0.0,0.6106027987082886,289.47108530122483,2020-01-04 19:55:00
2020-01-04 20:00:00,0.0,0.0,-4.4,0.0,0.3053013993541443,289.45950034778565,2020-01-04 20:00:00
2020-01-04 20:05:00,0.0,0.0,-4.45,0.0,0.3053013993541443,289.4132148204916,2020-01-04 20:05:00
2020-01-04 20:10:00,0.0,0.0,-4.5,0.0,0.3053013993541443,289.3705460913989,2020-01-04 20:10:00
2020-01-04 20:15:00,0.0,0.0,-4.550000000000001,0.0,0.3053013993541443,289.3542184594419,2020-01-04 20:15:00
2020-01-04 20:20:00,0.0,0.0,-4.6000000000000005,0.0,0.3053013993541443,289.340678291069,2020-01-04 20:20:00
2020-01-04 20:25:00,0.0,0.0,-4.65,0.0,0.3053013993541443,289.33567751842395,2020-01-04 20:25:00
2020-01-04 20:30:00,0.0,0.0,-4.7,0.0,0.3053013993541443,289.33358517040045,2020-01-04 20:30:00
2020-01-04 20:35:00,0.0,0.0,-4.75,0.0,0.3053013993541443,289.3215637251697,2020-01-04 20:35:00
2020-01-04 20:40:00,0.0,0.0,-4.8,0.0,0.3053013993541443,289.3127753739603,2020-01-04 20:40:00
2020-01-04 20:45:00,0.0,0.0,-4.8500000000000005,0.0,0.3053013993541443,289.29989109414834,2020-01-04 20:45:00
2020-01-04 20:50:00,0.0,0.0,-4.9,0.0,0.3053013993541443,289.2895584703233,2020-01-04 20:50:00
2020-01-04 20:55:00,0.0,0.0,-4.95,0.0,0.3053013993541443,289.2788119063478,2020-01-04 20:55:00
2020-01-04 21:00:00,0.0,0.0,-5.0,0.0,0.3053013993541443,289.26930270070096,2020-01-04 21:00:00
2020-01-04 21:05:00,0.0,0.0,-5.091666666666667,0.0,0.3053013993541443,289.25488557804425,2020-01-04 21:05:00
2020-01-04 21:10:00,0.0,0.0,-5.183333333333334,0.0,0.3053013993541443,289.240661972031,2020-01-04 21:10:00
2020-01-04 21:15:00,0.0,0.0,-5.275,0.0,0.3053013993541443,289.22507913227753,2020-01-04 21:15:00
2020-01-04 21:20:00,0.0,0.0,-5.366666666666666,0.0,0.3053013993541443,289.20906566247754,2020-01-04 21:20:00
2020-01-04 21:25:00,0.0,0.0,-5.458333333333333,0.0,0.3053013993541443,289.19406556641684,2020-01-04 21:25:00
2020-01-04 21:30:00,0.0,0.0,-5.55,0.0,0.3053013993541443,289.1779828562003,2020-01-04 21:30:00
2020-01-04 21:35:00,0.0,0.0,-5.641666666666667,0.0,0.3053013993541443,289.1626033356611,2020-01-04 21:35:00
2020-01-04 21:40:00,0.0,0.0,-5.733333333333333,0.0,0.3053013993541443,289.14557936442884,2020-01-04 21:40:00
2020-01-04 21:45:00,0.0,0.0,-5.824999999999999,0.0,0.3053013993541443,289.1294344557195,2020-01-04 21:45:00
2020-01-04 21:50:00,0.0,0.0,-5.916666666666666,0.0,0.3053013993541443,289.1111202716552,2020-01-04 21:50:00
2020-01-04 21:55:00,0.0,0.0,-6.008333333333333,0.0,0.3053013993541443,289.0944829079533,2020-01-04 21:55:00
2020-01-04 22:00:00,0.0,0.0,-6.1,0.0,0.3053013993541443,289.075162343016,2020-01-04 22:00:00
2020-01-04 22:05:00,0.0,0.0,-6.191666666666666,0.0,0.3053013993541443,289.687875328881,2020-01-04 22:05:00
2020-01-04 22:10:00,0.0,0.0,-6.283333333333333,0.0,0.3053013993541443,290.2960917969346,2020-01-04 22:10:00
2020-01-04 22:15:00,0.0,0.0,-6.375,0.0,0.3053013993541443,290.24813212277905,2020-01-04 22:15:00
2020-01-04 22:20:00,0.0,0.0,-6.466666666666667,0.0,0.3053013993541443,290.2023934024619,2020-01-04 22:20:00
2020-01-04 22:25:00,0.0,0.0,-6.558333333333334,0.0,0.3053013993541443,290.10389679800636,2020-01-04 22:25:00
2020-01-04 22:30:00,0.0,0.0,-6.65,0.0,0.3053013993541443,290.00859776897784,2020-01-04 22:30:00
2020-01-04 22:35:00,0.0,0.0,-6.741666666666667,0.0,0.3053013993541443,290.0137149897107,2020-01-04 22:35:00
2020-01-04 22:40:00,0.0,0.0,-6.833333333333333,0.0,0.3053013993541443,290.02102375496145,2020-01-04 22:40:00
2020-01-04 22:45:00,0.0,0.0,-6.925,0.0,0.3053013993541443,290.0454559287895,2020-01-04 22:45:00
2020-01-04 22:50:00,0.0,0.0,-7.016666666666667,0.0,0.3053013993541443,290.0715590542333,2020-01-04 22:50:00
2020-01-04 22:55:00,0.0,0.0,-7.108333333333333,0.0,0.3053013993541443,290.0636572293315,2020-01-04 22:55:00
2020-01-04 23:00:00,0.0,0.0,-7.2,0.0,0.3053013993541443,290.05732099953553,2020-01-04 23:00:00
2020-01-04 23:05:00,0.0,0.0,-7.2,0.0,0.3053013993541443,290.034442861492,2020-01-04 23:05:00
2020-01-04 23:10:00,0.0,0.0,-7.2,0.0,0.3053013993541443,290.0129066242533,2020-01-04 23:10:00
2020-01-04 23:15:00,0.0,0.0,-7.2,0.0,0.3053013993541443,290.0014287869752,2020-01-04 23:15:00
2020-01-04 23:20:00,0.0,0.0,-7.2,0.0,0.3053013993541443,289.9908922585215,2020-01-04 23:20:00
2020-01-04 23:25:00,0.0,0.0,-7.2,0.0,0.3053013993541443,289.9832315889829,2020-01-04 23:25:00
2020-01-04 23:30:00,0.0,0.0,-7.2,0.0,0.3053013993541443,289.9762359035849,2020-01-04 23:30:00
2020-01-04 23:35:00,0.0,0.0,-7.2,0.0,0.3053013993541443,289.9649248819037,2020-01-04 23:35:00
2020-01-04 23:40:00,0.0,0.0,-7.2,0.0,0.3053013993541443,289.9541232979114,2020-01-04 23:40:00
2020-01-04 23:45:00,0.0,0.0,-7.2,0.0,0.3053013993541443,289.941185270857,2020-01-04 23:45:00
2020-01-04 23:50:00,0.0,0.0,-7.2,0.0,0.3053013993541443,289.9286302496616,2020-01-04 23:50:00
2020-01-04 23:55:00,0.0,0.0,-7.2,0.0,0.3053013993541443,289.9160764779173,2020-01-04 23:55:00
2020-01-05 00:00:00,0.0,0.0,-7.2,0.0,0.0,289.9037973429984,2020-01-05 00:00:00
2020-01-05 00:05:00,0.0,0.0,-7.158333333333333,0.0,0.0,289.8794836817269,2020-01-05 00:05:00
2020-01-05 00:10:00,0.0,0.0,-7.116666666666667,0.0,0.0,289.85546103993346,2020-01-05 00:10:00
2020-01-05 00:15:00,0.0,0.0,-7.075,0.0,0.0,289.8451191566896,2020-01-05 00:15:00
2020-01-05 00:20:00,0.0,0.0,-7.033333333333333,0.0,0.0,289.83488829944673,2020-01-05 00:20:00
2020-01-05 00:25:00,0.0,0.0,-6.991666666666667,0.0,0.0,289.82850787008954,2020-01-05 00:25:00
2020-01-05 00:30:00,0.0,0.0,-6.95,0.0,0.0,289.82216450217936,2020-01-05 00:30:00
2020-01-05 00:35:00,0.0,0.0,-6.908333333333333,0.0,0.0,289.81252050948314,2020-01-05 00:35:00
2020-01-05 00:40:00,0.0,0.0,-6.866666666666667,0.0,0.0,289.80291849380075,2020-01-05 00:40:00
2020-01-05 00:45:00,0.0,0.0,-6.825,0.0,0.0,289.7925025279733,2020-01-05 00:45:00
2020-01-05 00:50:00,0.0,0.0,-6.783333333333333,0.0,0.0,289.7821216182709,2020-01-05 00:50:00
2020-01-05 00:55:00,0.0,0.0,-6.741666666666667,0.0,0.0,289.7727453668629,2020-01-05 00:55:00
2020-01-05 01:00:00,0.0,0.0,-6.7,0.0,0.0,289.7633866322925,2020-01-05 01:00:00
2020-01-05 01:05:00,0.0,0.0,-6.741666666666667,0.0,0.0,289.75569591422044,2020-01-05 01:05:00
2020-01-05 01:10:00,0.0,0.0,-6.783333333333333,0.0,0.0,289.7480036553913,2020-01-05 01:10:00
2020-01-05 01:15:00,0.0,0.0,-6.825,0.0,0.0,289.7404790943126,2020-01-05 01:15:00
2020-01-05 01:20:00,0.0,0.0,-6.866666666666667,0.0,0.0,289.7329500009333,2020-01-05 01:20:00
2020-01-05 01:25:00,0.0,0.0,-6.908333333333333,0.0,0.0,289.7253192899952,2020-01-05 01:25:00
2020-01-05 01:30:00,0.0,0.0,-6.95,0.0,0.0,289.7176852469399,2020-01-05 01:30:00
2020-01-05 01:35:00,0.0,0.0,-6.991666666666667,0.0,0.0,289.71029659878883,2020-01-05 01:35:00
2020-01-05 01:40:00,0.0,0.0,-7.033333333333333,0.0,0.0,289.7029036401073,2020-01-05 01:40:00
2020-01-05 01:45:00,0.0,0.0,-7.075,0.0,0.0,289.6958039392532,2020-01-05 01:45:00
2020-01-05 01:50:00,0.0,0.0,-7.116666666666667,0.0,0.0,289.6886988718997,2020-01-05 01:50:00
2020-01-05 01:55:00,0.0,0.0,-7.158333333333333,0.0,0.0,289.68178074840745,2020-01-05 01:55:00
2020-01-05 02:00:00,0.0,0.0,-7.2,0.0,0.0,289.67485728342797,2020-01-05 02:00:00
2020-01-05 02:05:00,0.0,0.0,-7.341666666666667,0.0,0.0,289.6653267223565,2020-01-05 02:05:00
2020-01-05 02:10:00,0.0,0.0,-7.483333333333333,0.0,0.0,289.6558132181374,2020-01-05 02:10:00
2020-01-05 02:15:00,0.0,0.0,-7.625,0.0,0.0,289.64595515486263,2020-01-05 02:15:00
2020-01-05 02:20:00,0.0,0.0,-7.766666666666667,0.0,0.0,289.63611533071435,2020-01-05 02:20:00
2020-01-05 02:25:00,0.0,0.0,-7.908333333333333,0.0,0.0,289.6268359946346,2020-01-05 02:25:00
2020-01-05 02:30:00,0.0,0.0,-8.05,0.0,0.0,289.6175674225199,2020-01-05 02:30:00
2020-01-05 02:35:00,0.0,0.0,-8.191666666666666,0.0,0.0,289.6083463705919,2020-01-05 02:35:00
2020-01-05 02:40:00,0.0,0.0,-8.333333333333334,0.0,0.0,289.59913305762984,2020-01-05 02:40:00
2020-01-05 02:45:00,0.0,0.0,-8.475,0.0,0.0,289.58976217046717,2020-01-05 02:45:00
2020-01-05 02:50:00,0.0,0.0,-8.616666666666667,0.0,0.0,289.5803982710193,2020-01-05 02:50:00
2020-01-05 02:55:00,0.0,0.0,-8.758333333333333,0.0,0.0,289.5710260293538,2020-01-05 02:55:00
2020-01-05 03:00:00,0.0,0.0,-8.9,0.0,0.0,289.56165918537175,2020-01-05 03:00:00
2020-01-05 03:05:00,0.0,0.0,-9.175,0.0,0.0,289.5468970627107,2020-01-05 03:05:00
2020-01-05 03:10:00,0.0,0.0,-9.45,0.0,0.0,289.53218225258837,2020-01-05 03:10:00
2020-01-05 03:15:00,0.0,0.0,-9.725,0.0,0.0,289.5163564654874,2020-01-05 03:15:00
2020-01-05 03:20:00,0.0,0.0,-10.0,0.0,0.0,289.50058153605795,2020-01-05 03:20:00
2020-01-05 03:25:00,0.0,0.0,-10.275,0.0,0.0,289.48548226319576,2020-01-05 03:25:00
2020-01-05 03:30:00,0.0,0.0,-10.55,0.0,0.0,289.4704182066293,2020-01-05 03:30:00
2020-01-05 03:35:00,0.0,0.0,-10.825,0.0,0.0,289.45507573172125,2020-01-05 03:35:00
2020-01-05 03:40:00,0.0,0.0,-11.1,0.0,0.0,289.43976171379506,2020-01-05 03:40:00
2020-01-05 03:45:00,0.0,0.0,-11.375,0.0,0.0,289.423774300771,2020-01-05 03:45:00
2020-01-05 03:50:00,0.0,0.0,-11.649999999999999,0.0,0.0,289.40781352442013,2020-01-05 03:50:00
2020-01-05 03:55:00,0.0,0.0,-11.924999999999999,0.0,0.0,289.3914761965505,2020-01-05 03:55:00
2020-01-05 04:00:00,0.0,0.0,-12.2,0.0,0.0,289.3751619323911,2020-01-05 04:00:00
2020-01-05 04:05:00,0.0,0.0,-12.383333333333333,0.0,0.0,289.35272921468777,2020-01-05 04:05:00
2020-01-05 04:10:00,0.0,0.0,-12.566666666666666,0.0,0.0,289.33036465308265,2020-01-05 04:10:00
2020-01-05 04:15:00,0.0,0.0,-12.75,0.0,0.0,289.3065868122351,2020-01-05 04:15:00
2020-01-05 04:20:00,0.0,0.0,-12.933333333333334,0.0,0.0,289.28287697396365,2020-01-05 04:20:00
2020-01-05 04:25:00,0.0,0.0,-13.116666666666667,0.0,0.0,289.2596930675143,2020-01-05 04:25:00
2020-01-05 04:30:00,0.0,0.0,-13.3,0.0,0.0,289.2365582774395,2020-01-05 04:30:00
2020-01-05 04:35:00,0.0,0.0,-13.483333333333334,0.0,0.0,289.2128733221365,2020-01-05 04:35:00
2020-01-05 04:40:00,0.0,0.0,-13.666666666666666,0.0,0.0,289.1892294854799,2020-01-05 04:40:00
2020-01-05 04:45:00,0.0,0.0,-13.85,0.0,0.0,289.16462838517265,2020-01-05 04:45:00
2020-01-05 04:50:00,0.0,0.0,-14.033333333333333,0.0,0.0,289.1400656345197,2020-01-05 04:50:00
2020-01-05 04:55:00,0.0,0.0,-14.216666666666667,0.0,0.0,289.11476846146104,2020-01-05 04:55:00
2020-01-05 05:00:00,0.0,0.0,-14.4,0.0,0.0,289.08950485790956,2020-01-05 05:00:00
2020-01-05 05:05:00,0.0,0.0,-14.450000000000001,0.0,0.0,289.07944048062046,2020-01-05 05:05:00
2020-01-05 05:10:00,0.0,0.0,-14.5,0.0,0.0,289.06927600640626,2020-01-05 05:10:00
2020-01-05 05:15:00,0.0,0.0,-14.55,0.0,0.0,289.05435245944466,2020-01-05 05:15:00
2020-01-05 05:20:00,0.0,0.0,-14.6,0.0,0.0,289.0393789045391,2020-01-05 05:20:00
2020-01-05 05:25:00,0.0,0.0,-14.65,0.0,0.0,289.0194609620125,2020-01-05 05:25:00
2020-01-05 05:30:00,0.0,0.0,-14.7,0.0,0.0,288.99954556274326,2020-01-05 05:30:00
2020-01-05 05:35:00,0.0,0.0,-14.75,0.0,0.0,288.9807850400075,2020-01-05 05:35:00
2020-01-05 05:40:00,0.0,0.0,-14.8,0.0,0.0,288.962021840814,2020-01-05 05:40:00
2020-01-05 05:45:00,0.0,0.0,-14.85,0.0,0.0,288.947940008573,2020-01-05 05:45:00
2020-01-05 05:50:00,0.0,0.0,-14.9,0.0,0.0,288.9338201949121,2020-01-05 05:50:00
2020-01-05 05:55:00,0.0,0.0,-14.95,0.0,0.0,288.9285964865451,2020-01-05 05:55:00
2020-01-05 06:00:00,0.0,0.0,-15.0,0.0,0.6106027987082886,288.92326992274394,2020-01-05 06:00:00
2020-01-05 06:05:00,0.0,0.0,-14.908333333333333,2.1666666666666665,0.6106027987082886,288.2359527215276,2020-01-05 06:05:00
2020-01-05 06:10:00,0.0,0.0,-14.816666666666666,4.333333333333333,0.6106027987082886,287.30230550286154,2020-01-05 06:10:00
2020-01-05 06:15:00,0.0,0.0,-14.725,6.5,0.6106027987082886,287.1178933974455,2020-01-05 06:15:00
2020-01-05 06:20:00,0.0,0.0,-14.633333333333333,8.666666666666666,0.6106027987082886,286.9300825233617,2020-01-05 06:20:00
2020-01-05 06:25:00,0.0,0.0,-14.541666666666666,10.833333333333332,0.6106027987082886,287.18511913842303,2020-01-05 06:25:00
2020-01-05 06:30:00,0.0,0.0,-14.45,13.0,0.6106027987082886,287.42320652961035,2020-01-05 06:30:00
2020-01-05 06:35:00,0.0,0.0,-14.358333333333334,15.166666666666666,0.6106027987082886,287.3585914388808,2020-01-05 06:35:00
2020-01-05 06:40:00,0.0,0.0,-14.266666666666667,17.333333333333332,0.6106027987082886,287.2977829085891,2020-01-05 06:40:00
2020-01-05 06:45:00,0.0,0.0,-14.175,19.5,0.6106027987082886,287.2104400234217,2020-01-05 06:45:00
2020-01-05 06:50:00,0.0,0.0,-14.083333333333334,21.666666666666664,0.6106027987082886,287.12634238162127,2020-01-05 06:50:00
2020-01-05 06:55:00,0.0,0.0,-13.991666666666667,23.833333333333332,0.6106027987082886,287.12425795399685,2020-01-05 06:55:00
2020-01-05 07:00:00,0.0,0.0,-13.9,26.0,1.2212055974165772,287.1221411877333,2020-01-05 07:00:00
2020-01-05 07:05:00,0.0,0.0,-13.9,34.0,1.2212055974165772,287.1903104382274,2020-01-05 07:05:00
2020-01-05 07:10:00,0.0,0.0,-13.9,42.0,1.2212055974165772,287.2571912874886,2020-01-05 07:10:00
2020-01-05 07:15:00,0.0,0.0,-13.9,50.0,1.2212055974165772,287.24179425554735,2020-01-05 07:15:00
2020-01-05 07:20:00,0.0,0.0,-13.9,58.0,1.2212055974165772,287.2313325896227,2020-01-05 07:20:00
2020-01-05 07:25:00,0.0,0.0,-13.9,66.0,1.2212055974165772,287.28938819582106,2020-01-05 07:25:00
2020-01-05 07:30:00,0.0,0.0,-13.9,74.0,1.2212055974165772,287.34888351819797,2020-01-05 07:30:00
2020-01-05 07:35:00,0.0,0.0,-13.9,82.0,1.2212055974165772,287.42227944064587,2020-01-05 07:35:00
2020-01-05 07:40:00,0.0,0.0,-13.9,90.0,1.2212055974165772,287.4972030333546,2020-01-05 07:40:00
2020-01-05 07:45:00,0.0,0.0,-13.9,98.0,1.2212055974165772,287.5738239827284,2020-01-05 07:45:00
2020-01-05 07:50:00,0.0,0.0,-13.9,106.0,1.2212055974165772,287.65150346962275,2020-01-05 07:50:00
2020-01-05 07:55:00,0.0,0.0,-13.9,114.0,1.2212055974165772,287.73724847651977,2020-01-05 07:55:00
2020-01-05 08:00:00,0.0,0.0,-13.9,122.0,5.800726587728741,287.82253102966,2020-01-05 08:00:00
2020-01-05 08:05:00,0.0,0.0,-13.716666666666667,134.25,5.800726587728741,288.495033172217,2020-01-05 08:05:00
2020-01-05 08:10:00,0.0,0.0,-13.533333333333333,146.5,5.800726587728741,289.13604872462236,2020-01-05 08:10:00
2020-01-05 08:15:00,0.0,0.0,-13.35,158.75,5.800726587728741,289.22358393219656,2020-01-05 08:15:00
2020-01-05 08:20:00,0.0,0.0,-13.166666666666666,171.0,5.800726587728741,289.3112881737694,2020-01-05 08:20:00
2020-01-05 08:25:00,0.0,0.0,-12.983333333333333,183.25,5.800726587728741,289.36388770211016,2020-01-05 08:25:00
2020-01-05 08:30:00,0.0,0.0,-12.8,195.5,5.800726587728741,289.41236797000244,2020-01-05 08:30:00
2020-01-05 08:35:00,0.0,0.0,-12.616666666666667,207.75,5.800726587728741,289.5819484290288,2020-01-05 08:35:00
2020-01-05 08:40:00,0.0,0.0,-12.433333333333334,220.0,5.800726587728741,289.7418950437929,2020-01-05 08:40:00
2020-01-05 08:45:00,0.0,0.0,-12.25,232.25,5.800726587728741,289.90249273103916,2020-01-05 08:45:00
2020-01-05 08:50:00,0.0,0.0,-12.066666666666666,244.5,5.800726587728741,290.0570004178646,2020-01-05 08:50:00
2020-01-05 08:55:00,0.0,0.0,-11.883333333333333,256.75,5.800726587728741,290.19066803334493,2020-01-05 08:55:00
2020-01-05 09:00:00,0.0,0.0,-11.7,269.0,5.800726587728741,290.3230393749767,2020-01-05 09:00:00
2020-01-05 09:05:00,0.0,0.0,-11.508333333333333,278.5,5.800726587728741,290.4750840837406,2020-01-05 09:05:00
2020-01-05 09:10:00,0.0,0.0,-11.316666666666666,288.0,5.800726587728741,290.6276714294943,2020-01-05 09:10:00
2020-01-05 09:15:00,0.0,0.0,-11.125,297.5,5.800726587728741,290.78361194495346,2020-01-05 09:15:00
2020-01-05 09:20:00,0.0,0.0,-10.933333333333334,307.0,5.800726587728741,290.94038314235826,2020-01-05 09:20:00
2020-01-05 09:25:00,0.0,0.0,-10.741666666666667,316.5,5.800726587728741,291.0976491875689,2020-01-05 09:25:00
2020-01-05 09:30:00,0.0,0.0,-10.55,326.0,5.800726587728741,291.25593115047013,2020-01-05 09:30:00
2020-01-05 09:35:00,0.0,0.0,-10.358333333333333,335.5,5.800726587728741,291.38763152939373,2020-01-05 09:35:00
2020-01-05 09:40:00,0.0,0.0,-10.166666666666666,345.0,5.800726587728741,291.52177028118876,2020-01-05 09:40:00
2020-01-05 09:45:00,0.0,0.0,-9.975,354.5,5.800726587728741,291.6447046249914,2020-01-05 09:45:00
2020-01-05 09:50:00,0.0,0.0,-9.783333333333333,364.0,5.800726587728741,291.770372545126,2020-01-05 09:50:00
2020-01-05 09:55:00,0.0,0.0,-9.591666666666667,373.5,5.800726587728741,291.89850836281045,2020-01-05 09:55:00
2020-01-05 10:00:00,0.0,0.0,-9.4,383.0,5.800726587728741,292.0290700482393,2020-01-05 10:00:00
2020-01-05 10:05:00,0.0,0.0,-9.266666666666667,387.4166666666667,5.800726587728741,292.1574585616826,2020-01-05 10:05:00
2020-01-05 10:10:00,0.0,0.0,-9.133333333333333,391.8333333333333,5.800726587728741,292.2883568628629,2020-01-05 10:10:00
2020-01-05 10:15:00,0.0,0.0,-9.0,396.25,5.800726587728741,292.4093717391394,2020-01-05 10:15:00
2020-01-05 10:20:00,0.0,0.0,-8.866666666666667,400.6666666666667,5.800726587728741,292.5333742135902,2020-01-05 10:20:00
2020-01-05 10:25:00,0.0,0.0,-8.733333333333334,405.0833333333333,5.800726587728741,292.65224106274434,2020-01-05 10:25:00
2020-01-05 10:30:00,0.0,0.0,-8.6,409.5,5.800726587728741,292.77417151048013,2020-01-05 10:30:00
2020-01-05 10:35:00,0.0,0.0,-8.466666666666667,413.9166666666667,5.800726587728741,292.87636765936304,2020-01-05 10:35:00
2020-01-05 10:40:00,0.0,0.0,-8.333333333333334,418.3333333333333,5.800726587728741,292.9823852242202,2020-01-05 10:40:00
2020-01-05 10:45:00,0.0,0.0,-8.2,422.75,5.800726587728741,293.0773816701556,2020-01-05 10:45:00
2020-01-05 10:50:00,0.0,0.0,-8.066666666666666,427.1666666666667,5.800726587728741,293.1762840667107,2020-01-05 10:50:00
2020-01-05 10:55:00,0.0,0.0,-7.933333333333334,431.5833333333333,5.800726587728741,293.27059967122267,2020-01-05 10:55:00
2020-01-05 11:00:00,0.0,0.0,-7.8,436.0,5.800726587728741,293.3685887549026,2020-01-05 11:00:00
2020-01-05 11:05:00,0.0,0.0,-7.708333333333333,435.75,5.800726587728741,293.45549377321316,2020-01-05 11:05:00
2020-01-05 11:10:00,0.0,0.0,-7.616666666666666,435.5,5.800726587728741,293.5459876908017,2020-01-05 11:10:00
2020-01-05 11:15:00,0.0,0.0,-7.525,435.25,5.800726587728741,293.6273744731251,2020-01-05 11:15:00
2020-01-05 11:20:00,0.0,0.0,-7.433333333333334,435.0,5.800726587728741,293.7118580132282,2020-01-05 11:20:00
2020-01-05 11:25:00,0.0,0.0,-7.341666666666667,434.75,5.800726587728741,293.7898753311994,2020-01-05 11:25:00
2020-01-05 11:30:00,0.0,0.0,-7.25,434.5,5.800726587728741,293.8704496893598,2020-01-05 11:30:00
2020-01-05 11:35:00,0.0,0.0,-7.158333333333333,434.25,5.800726587728741,293.9380172329715,2020-01-05 11:35:00
2020-01-05 11:40:00,0.0,0.0,-7.066666666666666,434.0,5.800726587728741,294.0080157785013,2020-01-05 11:40:00
