,timestamp,t_indoor_measured,t_indoor_predicted
2020-01-04 05:30:00,2020/01/04 05:30:00,17.432145966551218,17.432145966551218
2020-01-04 05:35:00,2020/01/04 05:35:00,17.414169890428923,17.414169890428923
2020-01-04 05:40:00,2020/01/04 05:40:00,17.396056086651868,17.396056086651868
2020-01-04 05:45:00,2020/01/04 05:45:00,17.37760705636191,17.37760705636191
2020-01-04 05:50:00,2020/01/04 05:50:00,17.359347502425692,17.359347502425692
2020-01-04 05:55:00,2020/01/04 05:55:00,17.34110992685561,17.34110992685561
2020-01-04 06:00:00,2020/01/04 06:00:00,17.32305542047692,17.32305542047692
2020-01-04 06:05:00,2020/01/04 06:05:00,17.31395844241183,17.31395844241183
2020-01-04 06:10:00,2020/01/04 06:10:00,17.334841935839563,17.334841935839563
2020-01-04 06:15:00,2020/01/04 06:15:00,17.15546668723357,17.15546668723357
2020-01-04 06:20:00,2020/01/04 06:20:00,17.049218607079922,17.049218607079922
2020-01-04 06:25:00,2020/01/04 06:25:00,16.928051647602217,16.928051647602217
2020-01-04 06:30:00,2020/01/04 06:30:00,16.873633122130457,16.873633122130457
2020-01-04 06:35:00,2020/01/04 06:35:00,16.817891353128914,16.817891353128914
2020-01-04 06:40:00,2020/01/04 06:40:00,16.805272573315733,16.805272573315733
2020-01-04 06:45:00,2020/01/04 06:45:00,16.788575909078872,16.788575909078872
2020-01-04 06:50:00,2020/01/04 06:50:00,16.791530578834397,16.791530578834397
2020-01-04 06:55:00,2020/01/04 06:55:00,16.78488141920286,16.78488141920286
2020-01-04 07:00:00,2020/01/04 07:00:00,16.784534588336612,16.784534588336612
2020-01-04 07:05:00,2020/01/04 07:05:00,16.783554671891864,16.783554671891864
2020-01-04 07:10:00,2020/01/04 07:10:00,16.791837495170967,16.791837495170967
2020-01-04 07:15:00,2020/01/04 07:15:00,16.793463784428525,16.793463784428525
2020-01-04 07:20:00,2020/01/04 07:20:00,16.795617449382007,16.795617449382007
2020-01-04 07:25:00,2020/01/04 07:25:00,16.79774727913474,16.79774727913474
2020-01-04 07:30:00,2020/01/04 07:30:00,16.805452869480348,16.805452869480348
2020-01-04 07:35:00,2020/01/04 07:35:00,16.825443569127515,16.825443569127515
2020-01-04 07:40:00,2020/01/04 07:40:00,17.11500386708184,17.11500386708184
2020-01-04 07:45:00,2020/01/04 07:45:00,17.723859478607892,17.723859478607892
2020-01-04 07:50:00,2020/01/04 07:50:00,18.63276129243019,18.63276129243019
2020-01-04 07:55:00,2020/01/04 07:55:00,19.73203515158758,19.73203515158758
2020-01-04 08:00:00,2020/01/04 08:00:00,20.837840888457492,20.837840888457492
2020-01-04 08:05:00,2020/01/04 08:05:00,20.84785492766389,20.84785492766389
2020-01-04 08:10:00,2020/01/04 08:10:00,20.847874578733013,20.847874578733013
2020-01-04 08:15:00,2020/01/04 08:15:00,20.84833056152155,20.84833056152155
2020-01-04 08:20:00,2020/01/04 08:20:00,20.847929236147024,20.847929236147024
2020-01-04 08:25:00,2020/01/04 08:25:00,20.848540321107805,20.848540321107805
2020-01-04 08:30:00,2020/01/04 08:30:00,20.849065890287875,20.849065890287875
2020-01-04 08:35:00,2020/01/04 08:35:00,20.84917303041584,20.84917303041584
2020-01-04 08:40:00,2020/01/04 08:40:00,20.849194474029332,20.849194474029332
2020-01-04 08:45:00,2020/01/04 08:45:00,20.849195018810065,20.849195018810065
2020-01-04 08:50:00,2020/01/04 08:50:00,20.849210263819543,20.849210263819543
2020-01-04 08:55:00,2020/01/04 08:55:00,20.84924518902187,20.84924518902187
2020-01-04 09:00:00,2020/01/04 09:00:00,20.849277880184786,20.849277880184786
2020-01-04 09:05:00,2020/01/04 09:05:00,20.849309229464268,20.849309229464268
2020-01-04 09:10:00,2020/01/04 09:10:00,20.849337166915348,20.849337166915348
2020-01-04 09:15:00,2020/01/04 09:15:00,20.849341831229765,20.849341831229765
2020-01-04 09:20:00,2020/01/04 09:20:00,20.84934555011489,20.84934555011489
2020-01-04 09:25:00,2020/01/04 09:25:00,20.849350221626196,20.849350221626196
2020-01-04 09:30:00,2020/01/04 09:30:00,20.84935490589055,20.84935490589055
2020-01-04 09:35:00,2020/01/04 09:35:00,20.84935973288583,20.84935973288583
2020-01-04 09:40:00,2020/01/04 09:40:00,20.849364792041115,20.849364792041115
2020-01-04 09:45:00,2020/01/04 09:45:00,20.849370065264793,20.849370065264793
2020-01-04 09:50:00,2020/01/04 09:50:00,20.849375513518282,20.849375513518282
2020-01-04 09:55:00,2020/01/04 09:55:00,20.849381110898435,20.849381110898435
2020-01-04 10:00:00,2020/01/04 10:00:00,20.849386770905824,20.849386770905824
2020-01-04 10:05:00,2020/01/04 10:05:00,20.849392506402125,20.849392506402125
2020-01-04 10:10:00,2020/01/04 10:10:00,20.849398192507977,20.849398192507977
2020-01-04 10:15:00,2020/01/04 10:15:00,20.849403902105053,20.849403902105053
2020-01-04 10:20:00,2020/01/04 10:20:00,20.84940945817914,20.84940945817914
2020-01-04 10:25:00,2020/01/04 10:25:00,20.849414934962795,20.849414934962795
2020-01-04 10:30:00,2020/01/04 10:30:00,20.84941869898927,20.84941869898927
2020-01-04 10:35:00,2020/01/04 10:35:00,20.849422560312576,20.849422560312576
2020-01-04 10:40:00,2020/01/04 10:40:00,20.8494269187309,20.8494269187309
2020-01-04 10:45:00,2020/01/04 10:45:00,20.849432102924652,20.849432102924652
2020-01-04 10:50:00,2020/01/04 10:50:00,20.849437115111414,20.849437115111414
2020-01-04 10:55:00,2020/01/04 10:55:00,20.849443030055113,20.849443030055113
2020-01-04 11:00:00,2020/01/04 11:00:00,20.849448921343196,20.849448921343196
2020-01-04 11:05:00,2020/01/04 11:05:00,20.849456488394537,20.849456488394537
2020-01-04 11:10:00,2020/01/04 11:10:00,20.849460669480436,20.849460669480436
2020-01-04 11:15:00,2020/01/04 11:15:00,20.849467249094687,20.849467249094687
2020-01-04 11:20:00,2020/01/04 11:20:00,20.849472890316292,20.849472890316292
2020-01-04 11:25:00,2020/01/04 11:25:00,20.849481059923733,20.849481059923733
2020-01-04 11:30:00,2020/01/04 11:30:00,20.849485359993537,20.849485359993537
2020-01-04 11:35:00,2020/01/04 11:35:00,20.849490225036277,20.849490225036277
2020-01-04 11:40:00,2020/01/04 11:40:00,20.849483156353756,20.849483156353756
2020-01-04 11:45:00,2020/01/04 11:45:00,20.849467976406117,20.849467976406117
2020-01-04 11:50:00,2020/01/04 11:50:00,20.849417166601256,20.849417166601256
2020-01-04 11:55:00,2020/01/04 11:55:00,20.84924741281327,20.84924741281327
2020-01-04 12:00:00,2020/01/04 12:00:00,20.849975958610457,20.849975958610457
2020-01-04 12:05:00,2020/01/04 12:05:00,20.84986954263269,20.84986954263269
2020-01-04 12:10:00,2020/01/04 12:10:00,20.84917523501349,20.84917523501349
2020-01-04 12:15:00,2020/01/04 12:15:00,20.84914233664398,20.84914233664398
2020-01-04 12:20:00,2020/01/04 12:20:00,20.84951469474902,20.84951469474902
2020-01-04 12:25:00,2020/01/04 12:25:00,20.849396452749147,20.849396452749147
2020-01-04 12:30:00,2020/01/04 12:30:00,20.849572518179798,20.849572518179798
2020-01-04 12:35:00,2020/01/04 12:35:00,20.84956006257977,20.84956006257977
2020-01-04 12:40:00,2020/01/04 12:40:00,20.849607080671717,20.849607080671717
2020-01-04 12:45:00,2020/01/04 12:45:00,20.849549422846394,20.849549422846394
2020-01-04 12:50:00,2020/01/04 12:50:00,20.849639553259465,20.849639553259465
2020-01-04 12:55:00,2020/01/04 12:55:00,20.849541941588996,20.849541941588996
2020-01-04 13:00:00,2020/01/04 13:00:00,20.849340957060065,20.849340957060065
2020-01-04 13:05:00,2020/01/04 13:05:00,20.8887718595999,20.8887718595999
2020-01-04 13:10:00,2020/01/04 13:10:00,20.993692277413288,20.993692277413288
2020-01-04 13:15:00,2020/01/04 13:15:00,21.139986725874394,21.139986725874394
2020-01-04 13:20:00,2020/01/04 13:20:00,21.327925790377776,21.327925790377776
2020-01-04 13:25:00,2020/01/04 13:25:00,21.57645402957229,21.57645402957229
2020-01-04 13:30:00,2020/01/04 13:30:00,21.886710321238297,21.886710321238297
2020-01-04 13:35:00,2020/01/04 13:35:00,22.26706194170248,22.26706194170248
2020-01-04 13:40:00,2020/01/04 13:40:00,22.71067723324444,22.71067723324444
2020-01-04 13:45:00,2020/01/04 13:45:00,23.212685063918684,23.212685063918684
2020-01-04 13:50:00,2020/01/04 13:50:00,23.758526396596665,23.758526396596665
2020-01-04 13:55:00,2020/01/04 13:55:00,24.330072227006667,24.330072227006667
2020-01-04 14:00:00,2020/01/04 14:00:00,24.9015654647863,24.9015654647863
2020-01-04 14:05:00,2020/01/04 14:05:00,25.44516665970076,25.44516665970076
2020-01-04 14:10:00,2020/01/04 14:10:00,25.931476479954256,25.931476479954256
2020-01-04 14:15:00,2020/01/04 14:15:00,26.336075720147164,26.336075720147164
2020-01-04 14:20:00,2020/01/04 14:20:00,26.64244558771179,26.64244558771179
2020-01-04 14:25:00,2020/01/04 14:25:00,26.85053139746094,26.85053139746094
2020-01-04 14:30:00,2020/01/04 14:30:00,26.85089286087657,26.85089286087657
2020-01-04 14:35:00,2020/01/04 14:35:00,26.850753330756845,26.850753330756845
2020-01-04 14:40:00,2020/01/04 14:40:00,26.850463033472465,26.850463033472465
2020-01-04 14:45:00,2020/01/04 14:45:00,26.850133476183203,26.850133476183203
2020-01-04 14:50:00,2020/01/04 14:50:00,26.806923749836812,26.806923749836812
2020-01-04 14:55:00,2020/01/04 14:55:00,26.8501600687066,26.8501600687066
2020-01-04 15:00:00,2020/01/04 15:00:00,26.85233151518446,26.85233151518446
2020-01-04 15:05:00,2020/01/04 15:05:00,23.95711726728109,23.95711726728109
2020-01-04 15:10:00,2020/01/04 15:10:00,22.84177907230037,22.84177907230037
2020-01-04 15:15:00,2020/01/04 15:15:00,22.14756439517953,22.14756439517953
2020-01-04 15:20:00,2020/01/04 15:20:00,21.765715808898904,21.765715808898904
2020-01-04 15:25:00,2020/01/04 15:25:00,21.57825407306791,21.57825407306791
2020-01-04 15:30:00,2020/01/04 15:30:00,21.537466767091814,21.537466767091814
2020-01-04 15:35:00,2020/01/04 15:35:00,21.552768731314018,21.552768731314018
2020-01-04 15:40:00,2020/01/04 15:40:00,21.583021491692307,21.583021491692307
2020-01-04 15:45:00,2020/01/04 15:45:00,21.582159572489445,21.582159572489445
2020-01-04 15:50:00,2020/01/04 15:50:00,21.547515624025834,21.547515624025834
2020-01-04 15:55:00,2020/01/04 15:55:00,21.46689780835726,21.46689780835726
2020-01-04 16:00:00,2020/01/04 16:00:00,21.35738790836865,21.35738790836865
2020-01-04 16:05:00,2020/01/04 16:05:00,21.226891986215605,21.226891986215605
2020-01-04 16:10:00,2020/01/04 16:10:00,21.096712711417354,21.096712711417354
2020-01-04 16:15:00,2020/01/04 16:15:00,20.97662695639474,20.97662695639474
2020-01-04 16:20:00,2020/01/04 16:20:00,20.879394616379898,20.879394616379898
2020-01-04 16:25:00,2020/01/04 16:25:00,20.807588082639484,20.807588082639484
2020-01-04 16:30:00,2020/01/04 16:30:00,20.763861768686297,20.763861768686297
2020-01-04 16:35:00,2020/01/04 16:35:00,20.743788583671517,20.743788583671517
2020-01-04 16:40:00,2020/01/04 16:40:00,20.740917860434422,20.740917860434422
2020-01-04 16:45:00,2020/01/04 16:45:00,20.748625894515953,20.748625894515953
2020-01-04 16:50:00,2020/01/04 16:50:00,20.762035490123765,20.762035490123765
2020-01-04 16:55:00,2020/01/04 16:55:00,20.774162976474997,20.774162976474997
2020-01-04 17:00:00,2020/01/04 17:00:00,20.781494881845163,20.781494881845163
2020-01-04 17:05:00,2020/01/04 17:05:00,20.841229415244413,20.841229415244413
2020-01-04 17:10:00,2020/01/04 17:10:00,20.84188379690937,20.84188379690937
2020-01-04 17:15:00,2020/01/04 17:15:00,20.84158276680256,20.84158276680256
2020-01-04 17:20:00,2020/01/04 17:20:00,20.841963613423616,20.841963613423616
2020-01-04 17:25:00,2020/01/04 17:25:00,20.841653285684288,20.841653285684288
2020-01-04 17:30:00,2020/01/04 17:30:00,20.84172434390473,20.84172434390473
2020-01-04 17:35:00,2020/01/04 17:35:00,20.841451756949652,20.841451756949652
2020-01-04 17:40:00,2020/01/04 17:40:00,20.841339703083804,20.841339703083804
2020-01-04 17:45:00,2020/01/04 17:45:00,20.840985564820812,20.840985564820812
2020-01-04 17:50:00,2020/01/04 17:50:00,20.84074850462224,20.84074850462224
2020-01-04 17:55:00,2020/01/04 17:55:00,20.840279616788337,20.840279616788337
2020-01-04 18:00:00,2020/01/04 18:00:00,20.84036208361357,20.84036208361357
2020-01-04 18:05:00,2020/01/04 18:05:00,20.839855832870626,20.839855832870626
2020-01-04 18:10:00,2020/01/04 18:10:00,20.839191423181262,20.839191423181262
2020-01-04 18:15:00,2020/01/04 18:15:00,20.838877828830107,20.838877828830107
2020-01-04 18:20:00,2020/01/04 18:20:00,20.83886269919759,20.83886269919759
2020-01-04 18:25:00,2020/01/04 18:25:00,20.8388276855801,20.8388276855801
2020-01-04 18:30:00,2020/01/04 18:30:00,20.83904456844192,20.83904456844192
2020-01-04 18:35:00,2020/01/04 18:35:00,20.839382373995022,20.839382373995022
2020-01-04 18:40:00,2020/01/04 18:40:00,20.839606127368825,20.839606127368825
2020-01-04 18:45:00,2020/01/04 18:45:00,20.839395809442976,20.839395809442976
2020-01-04 18:50:00,2020/01/04 18:50:00,20.837301899228237,20.837301899228237
2020-01-04 18:55:00,2020/01/04 18:55:00,20.828915490236227,20.828915490236227
2020-01-04 19:00:00,2020/01/04 19:00:00,20.278219660169498,20.278219660169498
2020-01-04 19:05:00,2020/01/04 19:05:00,20.0528986427031,20.0528986427031
2020-01-04 19:10:00,2020/01/04 19:10:00,19.904634230309057,19.904634230309057
2020-01-04 19:15:00,2020/01/04 19:15:00,19.8133463488129,19.8133463488129
2020-01-04 19:20:00,2020/01/04 19:20:00,19.757809358829945,19.757809358829945
2020-01-04 19:25:00,2020/01/04 19:25:00,19.728581014765496,19.728581014765496
2020-01-04 19:30:00,2020/01/04 19:30:00,19.70789910139348,19.70789910139348
2020-01-04 19:35:00,2020/01/04 19:35:00,19.688195449835234,19.688195449835234
2020-01-04 19:40:00,2020/01/04 19:40:00,19.65977367769011,19.65977367769011
2020-01-04 19:45:00,2020/01/04 19:45:00,19.62130161220938,19.62130161220938
2020-01-04 19:50:00,2020/01/04 19:50:00,19.571071931678432,19.571071931678432
2020-01-04 19:55:00,2020/01/04 19:55:00,19.51256101650074,19.51256101650074
2020-01-04 20:00:00,2020/01/04 20:00:00,19.448364945414596,19.448364945414596
2020-01-04 20:05:00,2020/01/04 20:05:00,19.378791529355226,19.378791529355226
2020-01-04 20:10:00,2020/01/04 20:10:00,19.306822557203702,19.306822557203702
2020-01-04 20:15:00,2020/01/04 20:15:00,19.238375550669275,19.238375550669275
2020-01-04 20:20:00,2020/01/04 20:20:00,19.175514050882157,19.175514050882157
2020-01-04 20:25:00,2020/01/04 20:25:00,19.11718547284579,19.11718547284579
2020-01-04 20:30:00,2020/01/04 20:30:00,19.06280440999018,19.06280440999018
2020-01-04 20:35:00,2020/01/04 20:35:00,19.010704552767265,19.010704552767265
2020-01-04 20:40:00,2020/01/04 20:40:00,18.960210878299335,18.960210878299335
2020-01-04 20:45:00,2020/01/04 20:45:00,18.91056736667406,18.91056736667406
2020-01-04 20:50:00,2020/01/04 20:50:00,18.8620426983922,18.8620426983922
2020-01-04 20:55:00,2020/01/04 20:55:00,18.815075753060967,18.815075753060967
2020-01-04 21:00:00,2020/01/04 21:00:00,18.770785519974936,18.770785519974936
2020-01-04 21:05:00,2020/01/04 21:05:00,18.730318468812584,18.730318468812584
2020-01-04 21:10:00,2020/01/04 21:10:00,18.694191897564508,18.694191897564508
2020-01-04 21:15:00,2020/01/04 21:15:00,18.662281929197377,18.662281929197377
2020-01-04 21:20:00,2020/01/04 21:20:00,18.634899566546324,18.634899566546324
2020-01-04 21:25:00,2020/01/04 21:25:00,18.611809084135473,18.611809084135473
2020-01-04 21:30:00,2020/01/04 21:30:00,18.5924842276674,18.5924842276674
2020-01-04 21:35:00,2020/01/04 21:35:00,18.576167966398657,18.576167966398657
2020-01-04 21:40:00,2020/01/04 21:40:00,18.562145720888623,18.562145720888623
2020-01-04 21:45:00,2020/01/04 21:45:00,18.549760207362,18.549760207362
2020-01-04 21:50:00,2020/01/04 21:50:00,18.53856152404569,18.53856152404569
2020-01-04 21:55:00,2020/01/04 21:55:00,18.52825995354459,18.52825995354459
2020-01-04 22:00:00,2020/01/04 22:00:00,18.518753505254665,18.518753505254665
2020-01-04 22:05:00,2020/01/04 22:05:00,18.510059554443956,18.510059554443956
2020-01-04 22:10:00,2020/01/04 22:10:00,18.477524094722355,18.477524094722355
2020-01-04 22:15:00,2020/01/04 22:15:00,18.640151064792747,18.640151064792747
2020-01-04 22:20:00,2020/01/04 22:20:00,18.72466689082904,18.72466689082904
2020-01-04 22:25:00,2020/01/04 22:25:00,18.820428331442486,18.820428331442486
2020-01-04 22:30:00,2020/01/04 22:30:00,18.845461978690764,18.845461978690764
2020-01-04 22:35:00,2020/01/04 22:35:00,18.868867641208965,18.868867641208965
2020-01-04 22:40:00,2020/01/04 22:40:00,18.847463243653408,18.847463243653408
2020-01-04 22:45:00,2020/01/04 22:45:00,18.82950629805424,18.82950629805424
2020-01-04 22:50:00,2020/01/04 22:50:00,18.7916112957314,18.7916112957314
2020-01-04 22:55:00,2020/01/04 22:55:00,18.764847095368964,18.764847095368964
2020-01-04 23:00:00,2020/01/04 23:00:00,18.73419890493858,18.73419890493858
2020-01-04 23:05:00,2020/01/04 23:05:00,18.717163604050484,18.717163604050484
2020-01-04 23:10:00,2020/01/04 23:10:00,18.702159485948755,18.702159485948755
2020-01-04 23:15:00,2020/01/04 23:15:00,18.69769683732892,18.69769683732892
2020-01-04 23:20:00,2020/01/04 23:20:00,18.694644240391938,18.694644240391938
2020-01-04 23:25:00,2020/01/04 23:25:00,18.6968803385667,18.6968803385667
2020-01-04 23:30:00,2020/01/04 23:30:00,18.69799607621013,18.69799607621013
2020-01-04 23:35:00,2020/01/04 23:35:00,18.70021358639474,18.70021358639474
2020-01-04 23:40:00,2020/01/04 23:40:00,18.699817624383684,18.699817624383684
2020-01-04 23:45:00,2020/01/04 23:45:00,18.69868912024907,18.69868912024907
2020-01-04 23:50:00,2020/01/04 23:50:00,18.695144294382033,18.695144294382033
2020-01-04 23:55:00,2020/01/04 23:55:00,18.690917398742954,18.690917398742954
