,ener_tot,tdis_tot,idis_tot,cost_tot,emis_tot,episodes,scores,total_cost,energy_total_cost,tdisc_total_cost,day_no,DR_start_time,DR_end_time
0,0.14046472854702513,8.27865418788133,0.0,0.010394389912479861,0.03672681597180146,86,-777.6626848933386,431.7926678320079,7.058553932000017,418.56800000000766,193,16.644287068324278,19.41165650943081
