,ener_tot,tdis_tot,idis_tot,cost_tot,emis_tot,episodes,scores,total_cost,energy_total_cost,tdisc_total_cost,day_no,DR_start_time,DR_end_time
0,0.20458676007259569,6.40320257029015,0.0,0.015139420245372084,0.053492576856672074,40,-763.7336778000015,259.8826735560019,10.282673556000017,249.6000000000018,177,17.173657270338275,19.619673619854606
