,ener_tot,tdis_tot,idis_tot,cost_tot,emis_tot,episodes,scores,total_cost,energy_total_cost,tdisc_total_cost,day_no,DR_start_time,DR_end_time
0,0.2366360029667284,5.10502941414016,0.0,0.01880085260616231,0.0618335668061169,101,-1156.9791428000071,574.8013630780066,11.88117917800002,416.6040000000067,170,16.513659282502726,18.887305596994132
