,ener_tot,tdis_tot,idis_tot,cost_tot,emis_tot,episodes,scores,total_cost,energy_total_cost,tdisc_total_cost,day_no,DR_start_time,DR_end_time
0,0.11455908834335461,1.2488196861211527,0.0,0.00847737253740824,0.029953359814988527,26,-406.69665146666733,124.75278748400076,5.753932783999996,114.76800000000111,209,16.52243661219852,18.75457085282761
1,0.11579975985107722,4.687949798074072,0.0,0.008569182228979715,0.0302777538078216,27,-782.9850750833306,340.9362366299981,5.816236630000013,335.119999999998,141,17.134973709791225,20.0258703276588
2,0.1760066294477316,2.403226023932257,0.0,0.013024490579132134,0.04601983114486854,28,-598.3750866433336,154.0382616400015,8.850261640000006,145.1880000000016,188,16.79233834561057,18.833954940704878
3,0.216434604276417,7.484497395309722,0.0,0.016016160716454862,0.056590390793575404,29,-964.8314164000021,431.90798832800164,10.875988328000004,421.03200000000174,171,16.69216470680764,18.789163717931075
4,0.18840065633943961,3.8861870554131572,0.0,0.013941648569118538,0.04926045353819004,30,-725.2945790300005,226.8826041180017,9.46685481800003,205.99600000000163,232,17.10597489466269,19.687086031181202
5,0.11519997553979633,3.595111908397725,0.0,0.008524798189944928,0.030120930324438633,31,-640.0661184249982,285.7237046479984,5.787704648000011,279.93599999999867,141,16.838916114886512,19.315866607611696
6,0.18205185660485163,4.280993965722114,0.0,0.013471837388759029,0.047600455317241844,32,-658.1485178999974,209.78605347599796,9.150254376000005,198.50399999999786,149,17.16228357028839,20.024494433422674
7,0.21044609358500652,7.574534679667133,0.0,0.015573010925290478,0.05502459607497482,33,-871.3644811000004,353.0184896220023,10.578489622000031,342.4400000000019,165,17.312250059853387,19.597967653880357
8,0.28382078374242986,13.562003036805152,0.0,0.02100273799693981,0.07420961690030933,34,-1503.5930476000115,804.1033009520111,14.275300952000013,789.8280000000108,199,16.65906685889573,19.634864973734167
9,0.2749956235224867,6.735994396999624,0.0,0.020349676140664012,0.07190213345822222,35,-1085.9763291000056,408.21960694000484,13.831769840000014,382.67600000000493,214,16.688064046567934,18.97377401448463
10,0.1610828825842821,4.5614558549055,0.0,0.011920133311236873,0.04211777181415074,36,-684.9595208599981,269.8708817919999,8.09519219200002,255.6479999999995,169,16.992522943374293,19.17143746313373
11,0.15487738242356203,5.896473262074327,0.0,0.011460926299343591,0.04049524162615803,37,-670.7950977266692,289.42812720600466,7.7829507060000145,277.5120000000043,212,16.975035289189112,19.748566916429287
12,0.2492409993639583,7.648917542284748,0.0,0.01844383395293292,0.0651681629328279,38,-984.6745008000036,370.702050016004,12.530050016000024,358.17200000000406,170,17.066817146938636,19.539005248853208
