,ener_tot,tdis_tot,idis_tot,cost_tot,emis_tot,episodes,scores,total_cost,energy_total_cost,tdisc_total_cost,day_no,DR_start_time,DR_end_time
0,0.15983760834818977,1.357165505537807,0.0,0.011827983017766044,0.04179217436220342,1,-646.4900231000005,252.9611805680026,8.03120086800002,140.79200000000273,216,17.21804022240071,20.085719819614532
