senHouDec_y,senTemOA_y,senTemRoom_y,senTemRoom1_y,senTemRoom2_y,senTemRoom3_y,senTemRoom4_y,maxTemp_y,minTemp_y,meanTemp_y,senCCPow_y,senCCPow1_y,senCCPow2_y,senCCPow3_y,senCCPow4_y,senFanPow_y,senFanPow1_y,senFanPow2_y,senFanPow3_y,senFanPow4_y,senHeaPow_y,senHeaPow1_y,senHeaPow2_y,senHeaPow3_y,senHeaPow4_y,senPowCor_y,senPowPer1_y,senPowPer2_y,senPowPer3_y,senPowPer4_y,senPowTot_y,time,start_time,dr_start_time,dr_end_time,state,reward,action,thermal_discomfort_Z0,thermal_discomfort_Z1,thermal_discomfort_Z2,thermal_discomfort_Z3,thermal_discomfort_Z4,hvac_energy_Z0,hvac_energy_Z1,hvac_energy_Z2,hvac_energy_Z3,hvac_energy_Z4,power_pen,dr_power_limit,rewards_tdisc_Z0,rewards_tdisc_Z1,rewards_tdisc_Z2,rewards_tdisc_Z3,rewards_tdisc_Z4,rewards_energy_Z0,rewards_energy_Z1,rewards_energy_Z2,rewards_energy_Z3,rewards_energy_Z4,UpperSetp[core_zn],LowerSetp[core_zn],UpperSetp[perimeter_zn_1],LowerSetp[perimeter_zn_1],UpperSetp[perimeter_zn_2],LowerSetp[perimeter_zn_2],UpperSetp[perimeter_zn_3],LowerSetp[perimeter_zn_3],UpperSetp[perimeter_zn_4],LowerSetp[perimeter_zn_4],s0,s1,s2,s3,plug_power,hvac_power,reward_irl,reward_dqn,curr_agent_states_n
0.0,295.34999999999997,293.1499999999999,293.15,293.15000000000003,293.15,293.14999999999986,293.15000000000003,293.14999999999986,293.15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18489600.0,18489600,16.688064046567934,18.97377401448463,"[0.23529448 0.23529448 0.23529448 0.23529448 0.23529448 0.
 0.335      0.92248505 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,4,0,1,3,4950.048262333334,0.1278944293341076,0.8823411413961916,-5.7400000000000006e-05,[[0.23529449 0.         0.33500001 0.92711467 0.        ]]
0.08333333333333333,295.3020433752204,294.66844484622226,295.1585735021471,295.3949203812976,295.0223021294308,295.6159147366309,295.6159147366309,294.66844484622226,295.17203111914574,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148914182796,0.026255983857839116,0.027023824688486218,0.025414201344243607,0.027630270529355887,0.0,0.0,0.0,0.0,0.0,0.021570148914182796,0.026255983857839116,0.027023824688486218,0.025414201344243607,0.027630270529355887,0.1278944293341076,18489900.0,18489600,16.688064046567934,18.97377401448463,"[0.32461476 0.35344586 0.3673486  0.3454299  0.3803483  0.00347222
 0.335      0.9178554  0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,2,0,1,3,4950.048262333334,0.12789442932361117,1.266306082077795,-5.7400000000000006e-05,[[0.35423748 0.00347222 0.33500001 0.92248505 0.        ]]
0.16666666666666666,295.25536816578483,296.1779116880795,297.15143765439785,297.6102277826155,296.8799853470982,298.04921248823285,298.04921248823285,296.1779116880795,297.1737549920848,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052679576,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052679576,0.12789442932361114,18490200.0,18489600,16.688064046567934,18.97377401448463,"[0.41340694 0.47067317 0.49766082 0.4547054  0.52348346 0.00694444
 0.335      0.91322577 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.1278944293238672,1.266306082077795,-5.7400000000000006e-05,[[0.47198596 0.00694444 0.33500001 0.91785538 0.        ]]
0.25,295.20993303571424,296.66622449876206,297.1788117559202,297.36037098590845,297.01178633557714,297.6211318802306,297.6211318802306,296.66622449876206,297.1676650912797,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.025414201342195516,0.027630270527307793,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.025414201342195516,0.027630270527307793,0.1278944293238672,18490500.0,18489600,16.688064046567934,18.97377401448463,"[0.44213122 0.4722834  0.48296335 0.46245837 0.49830222 0.01041667
 0.335      0.90859616 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932309913,1.266306082077795,-5.7400000000000006e-05,[[0.47162771 0.01041667 0.33500001 0.91322577 0.        ]]
0.3333333333333333,295.16569664902994,297.1524308513398,297.20733567956927,297.11628938825595,297.1438577714421,297.20130136832967,297.20733567956927,297.11628938825595,297.16424301178733,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148911878702,0.026255983855279007,0.02702382468643812,0.02541420134245153,0.027630270527051776,0.0,0.0,0.0,0.0,0.0,0.021570148911878702,0.026255983855279007,0.02702382468643812,0.02541420134245153,0.027630270527051776,0.12789442932309913,18490800.0,18489600,16.688064046567934,18.97377401448463,"[0.4707316  0.4739613  0.4686056  0.4702273  0.47360632 0.01388889
 0.335      0.90396655 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932335515,1.266306082077795,-5.7400000000000006e-05,[[0.47142644 0.01388889 0.33500001 0.90859616 0.        ]]
0.4166666666666667,295.1226176697531,297.21090558388914,297.3030883977939,297.2731732963303,297.2274758120466,297.4359887917047,297.4359887917047,297.21090558388914,297.2901263763529,-0.0,-0.0,-0.0,-0.0,-0.0,0.02157014891162269,0.02625598385579103,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.02157014891162269,0.02625598385579103,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932335515,18491100.0,18489600,16.688064046567934,18.97377401448463,"[0.47417128 0.47959378 0.47783408 0.475146   0.48741147 0.01736111
 0.335      0.8993369  0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932335515,1.266306082077795,-5.7400000000000006e-05,[[0.47883134 0.01736111 0.33500001 0.90396655 0.        ]]
0.5,295.0806547619047,297.2700032355033,297.3994647644286,297.4302895110211,297.3118002731568,297.66985662742235,297.66985662742235,297.2700032355033,297.4162828823064,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932335515,18491400.0,18489600,16.688064046567934,18.97377401448463,"[0.4776476  0.485263   0.48707622 0.48010626 0.5011684  0.02083333
 0.335      0.89470726 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.1278944293243792,1.266306082077795,-5.7400000000000006e-05,[[0.48625231 0.02083333 0.33500001 0.89933687 0.        ]]
0.5833333333333334,295.03976658950614,297.29144489199086,297.45506212727935,297.5199848280796,297.34557044505044,297.7739543984082,297.7739543984082,297.29144489199086,297.4772033381617,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.02625598385579103,0.027023824686438123,0.02541420134245153,0.027630270527307793,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.02625598385579103,0.027023824686438123,0.02541420134245153,0.027630270527307793,0.1278944293243792,18491700.0,18489600,16.688064046567934,18.97377401448463,"[0.4789089  0.48853344 0.4923524  0.48209274 0.5072918  0.02430556
 0.335      0.89007765 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932335515,1.266306082077795,-5.7400000000000006e-05,[[0.48983583 0.02430556 0.33500001 0.89470726 0.        ]]
0.6666666666666666,294.99991181657845,297.3136161118787,297.51137492246636,297.61041825249634,297.38023101037663,297.8785941635309,297.8785941635309,297.3136161118787,297.53884689214976,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932335515,18492000.0,18489600,16.688064046567934,18.97377401448463,"[0.48021308 0.49184594 0.49767202 0.4841316  0.51344705 0.02777778
 0.335      0.885448   0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.12789442932309913,1.266306082077795,-5.7400000000000006e-05,[[0.49346194 0.02777778 0.33500001 0.89007765 0.        ]]
0.75,294.96104910714286,297.3338143211192,297.5310291461917,297.6382427356889,297.3962758527219,297.8982041578294,297.8982041578294,297.3338143211192,297.55951324271024,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134219552,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134219552,0.02763027052705178,0.12789442932309913,18492300.0,18489600,16.688064046567934,18.97377401448463,"[0.4814012  0.4930021  0.49930876 0.4850754  0.5146006  0.03125
 0.335      0.88081837 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,1,3,4950.048262333334,0.1278944293238672,1.266306082077795,-5.7400000000000006e-05,[[0.49467759 0.03125    0.33500001 0.88544798 0.        ]]
