,timestamp,t_indoor_measured_core,t_indoor_predicted_core,t_indoor_predicted_after_kalman_core,t_indoor_measured_perimeter1,t_indoor_predicted_perimeter1,t_indoor_predicted_after_kalman_perimeter1,t_indoor_measured_perimeter2,t_indoor_predicted_perimeter2,t_indoor_predicted_after_kalman_perimeter2,t_indoor_measured_perimeter3,t_indoor_predicted_perimeter3,t_indoor_predicted_after_kalman_perimeter3,t_indoor_measured_perimeter4,t_indoor_predicted_perimeter4,t_indoor_predicted_after_kalman_perimeter4
2017-01-04 04:10:00,2017/01/04 04:10:00,20.904984316810214,20.920187669892528,20.9047,18.55936418856686,18.558611351782076,18.5389,18.436138735208203,18.464592765101372,18.4435,18.65122535270399,18.55480362215866,18.5366,18.441095979973966,18.46101123063795,18.4393
2017-01-04 04:15:00,2017/01/04 04:15:00,20.888915861927046,20.90468091526276,20.8892,18.538950610721656,18.53887660341718,18.5192,18.4147220401685,18.443518135303293,18.4225,18.630993210068937,18.536563041875354,18.5184,18.41989728354139,18.439253054375854,18.4177
2017-01-04 04:20:00,2017/01/04 04:20:00,20.87310963301252,20.889169564773738,20.8739,18.518776422705912,18.519230558810705,18.4998,18.394647884357425,18.422478866374377,18.402,18.611032413578926,18.518422750753473,18.5005,18.398970369127653,18.417662635208842,18.3964
2017-01-04 04:25:00,2017/01/04 04:25:00,20.8572950630047,20.873867843329492,20.8585,18.498574655122695,18.49983516395099,18.4805,18.374513409075348,18.40201104915303,18.3817,18.591045125561266,18.500512215867047,18.4826,18.377997634308485,18.396432524882186,18.3753
2017-01-04 04:30:00,2017/01/04 04:30:00,20.841736393911845,20.85850367645355,20.8432,18.47878794459143,18.48048202756121,18.4613,18.35418629455637,18.381680981540512,18.3615,18.571491430181425,18.482621019283044,18.4649,18.35630299436383,18.375314420506584,18.3542
2017-01-04 04:35:00,2017/01/04 04:35:00,20.82616958682729,20.843178202561717,20.8278,18.45897714686845,18.461285051122786,18.4421,18.333815629850335,18.361528930304758,18.3414,18.551914234377364,18.464876676430833,18.4471,18.3345845931575,18.354192278738424,18.333
2017-01-04 04:40:00,2017/01/04 04:40:00,20.8108435961164,20.827755102194033,20.8127,18.439679640934514,18.442094462823604,18.4233,18.31370087089499,18.341366456273136,18.3215,18.532841342398115,18.447137807688534,18.4298,18.31429149255024,18.33303182675337,18.3124
2017-01-04 04:45:00,2017/01/04 04:45:00,20.7955096828764,20.81267197228931,20.7975,18.420359842203197,18.423251307612475,18.4044,18.293550730489756,18.321467190572037,18.3016,18.513746560534514,18.429767935247753,18.4125,18.293962898299867,18.312413898075135,18.2919
2017-01-04 04:50:00,2017/01/04 04:50:00,20.78040010193871,20.797543716960604,20.7827,18.40147689656243,18.40443403812634,18.3859,18.274050886462646,18.301551628853304,18.282,18.49507736139452,18.412451623734057,18.3954,18.274470154345863,18.29190074606464,18.2719
2017-01-04 04:55:00,2017/01/04 04:55:00,20.76528291353901,20.78269797085136,20.7678,18.38257363936765,18.38591749185258,18.3674,18.254516487137096,18.282016687692476,18.2625,18.476388149565707,18.39543916775972,18.3785,18.254938791592224,18.271854648631574,18.2519
2017-01-04 05:00:00,2017/01/04 05:00:00,20.75809615374976,20.76781496360246,20.76,18.37275888625129,18.367448394354767,18.3552,18.244166095185562,18.26254431344364,18.2501,18.46682920756524,18.378465846854795,18.3674,18.244314773607584,18.251941103987747,18.2384
2017-01-04 05:05:00,2017/01/04 05:05:00,20.75085518057483,20.760046330087448,20.7544,18.36285647214902,18.355249104488678,18.3437,18.2336671109191,18.250097218991414,18.2336,18.457182358085106,18.367423521108606,18.3742,18.233542141807504,18.238437329169983,18.2273
2017-01-04 05:10:00,2017/01/04 05:10:00,20.741439724635484,20.754379507969077,20.7443,18.348585003751793,18.343738292231137,18.3339,18.218362514405896,18.233550375987875,18.2273,18.4430625064266,18.374159815508733,18.366,18.217927458832264,18.22730476189207,18.2153
2017-01-04 05:15:00,2017/01/04 05:15:00,20.731989221326558,20.744284453858427,20.7296,18.334273697447713,18.333869658837045,18.3203,18.20299718091536,18.227304475950632,18.2145,18.42890315526273,18.366010406823364,18.3534,18.20225286990336,18.215307511785397,18.2001
2017-01-04 05:20:00,2017/01/04 05:20:00,20.71967992398737,20.729550816804363,20.7129,18.316787240135966,18.32025495687276,18.3053,18.184688203070777,18.214477940157167,18.2008,18.411582973124325,18.353369665871526,18.3373,18.183713164818982,18.200091165464414,18.1835
2017-01-04 05:25:00,2017/01/04 05:25:00,20.70736124333837,20.71291992041978,20.6964,18.299298950526747,18.305256522970183,18.2902,18.166378822004503,18.20075291658594,18.1866,18.394260995820503,18.33729559579922,18.3206,18.16517282110135,18.18349937367765,18.1669
2017-01-04 05:30:00,2017/01/04 05:30:00,20.69459293493287,20.696385907387366,20.6808,18.28280675507665,18.290198541834286,18.2758,18.14957401602669,18.186609258996384,18.1729,18.37807424413853,18.320626966463863,18.3043,18.148150260592388,18.166940396441817,18.1511
2017-01-04 05:35:00,2017/01/04 05:35:00,20.68182257356881,20.68076030168004,20.6653,18.26630948689501,18.275804438001785,18.2613,18.13275572495479,18.172876635216937,18.1587,18.361881313114736,18.304281111144064,18.2879,18.1311137967744,18.15111481902818,18.1352
2017-01-04 05:40:00,2017/01/04 05:40:00,20.669431672871553,20.665329787048677,20.6507,18.2507806478543,18.261342082795977,18.2473,18.11689482227615,18.1586508235103,18.1447,18.34666924285972,18.28790793262158,18.2721,18.1150172782136,18.135236665810737,18.1199
2017-01-04 05:45:00,2017/01/04 05:45:00,20.657038463820754,20.650716884320445,20.6621,18.235241187683982,18.24731043582267,18.2366,18.101011582295484,18.144687343040346,18.1224,18.33144545704522,18.2721228281531,18.2307,18.098898294154424,18.119861492001178,18.2613
2017-01-04 05:50:00,2017/01/04 05:50:00,20.644799314230113,20.662069592512978,25.1455,21.130664581625126,18.236630453316252,22.747,21.096135984304567,18.12244318089239,22.9425,22.421761988132914,18.23073273623845,22.8157,21.371275692263623,18.261268773641916,22.842
2017-01-04 05:55:00,2017/01/04 05:55:00,20.632558132268116,25.145460061625442,21.9853,21.164842164285687,22.74704028581226,20.0087,22.25264348461411,22.94254720874312,19.7031,22.48471711174676,22.81574555974754,20.305,22.06420134119253,22.841985750859124,19.8333
2017-01-04 06:00:00,2017/01/04 06:00:00,20.073721043526234,21.985340926463323,23.6027,21.85299272452818,20.00870491263214,21.9486,22.31145475205483,19.7030828326387,22.1516,22.396231120444497,20.305032967780164,21.8037,22.128135681744254,19.83330745527695,22.0035
2017-01-04 06:05:00,2017/01/04 06:05:00,19.34053866312803,23.60265293607523,20.927,20.437336659506514,21.948575696706143,19.6651,20.997202391237295,22.151571962379364,19.515,20.630855448411296,21.803672880937427,19.7196,20.63985229350152,22.003533830915387,19.5986
2017-01-04 06:10:00,2017/01/04 06:10:00,19.02790640675363,20.927019126484254,22.3893,20.654432863436796,19.665092415147456,21.3846,20.811237177469707,19.515012810197675,21.4606,21.089014485724363,19.719630983435366,21.3277,20.795238723836007,19.59858920243215,21.4238
2017-01-04 06:15:00,2017/01/04 06:15:00,18.726207036684173,22.389278832603225,20.349,19.757425400499642,21.38460174853799,19.6481,20.038215403810284,21.460608259892126,19.5292,20.363260792606695,21.32769313747349,19.8094,20.039475309888985,21.423814577825908,19.6848
2017-01-04 06:20:00,2017/01/04 06:20:00,18.766928201607982,20.348991525319377,22.0294,21.01303346770044,19.648053795943213,21.6451,21.324608792613958,19.529157023545167,21.7739,21.520522268979164,19.809431618186125,21.5492,21.239640934469207,19.684769807417524,21.682
2017-01-04 06:25:00,2017/01/04 06:25:00,18.80568127706158,22.02940922757375,20.3928,20.888036849268076,21.645103940095794,20.2525,21.795435165158494,21.773913443211427,20.3252,21.352174518272818,21.549225478249582,20.3088,21.357412719278614,21.681957715192254,20.3422
2017-01-04 06:30:00,2017/01/04 06:30:00,19.374047661578743,20.392752906172234,21.4728,21.29232278336059,20.252510834610916,21.5146,21.91749381225725,20.32523560389052,21.6767,21.616716497631103,20.308787217369456,21.442,21.566731894151076,20.342230308652404,21.5621
2017-01-04 06:35:00,2017/01/04 06:35:00,20.02866912857371,21.47278240544523,20.2718,20.772421718047326,21.51456429220252,20.3972,21.418011661492017,21.676686710271497,20.4453,20.938865009754295,21.441980390430047,20.4378,21.045933359519267,21.56211098831392,20.4648
2017-01-04 06:40:00,2017/01/04 06:40:00,21.530929646138077,20.271750985894016,21.3405,20.71286116834483,20.397201176293777,21.2806,20.98999736445387,20.445320889771324,21.4078,20.913563903144052,20.437817094916056,21.3315,20.89379840484952,20.464800892577557,21.3783
2017-01-04 06:45:00,2017/01/04 06:45:00,21.726115336714827,21.340479239456386,20.4622,20.388017301134767,21.280609892059488,20.4122,20.497370789247555,21.407848434803043,20.3921,20.34513595094046,21.33151979116724,20.454,20.504542598670582,21.378324194831123,20.4721
2017-01-04 06:50:00,2017/01/04 06:50:00,21.67648499022846,20.462245077688806,21.522,20.901862010760965,20.41221899694375,21.3644,21.107302932089965,20.39205537282203,21.4944,21.01739020991829,20.453978409751812,21.3534,21.07569359413594,20.47212580828625,21.4461
2017-01-04 06:55:00,2017/01/04 06:55:00,20.694828943273365,21.52204617315016,20.6509,20.86832898790027,21.364407472437506,20.5859,21.394195193728592,21.494418701625023,20.6477,21.087932703882245,21.35343176716964,20.6172,21.20746584436165,21.446089162118938,20.6709
2017-01-04 07:00:00,2017/01/04 07:00:00,20.449320794592495,20.65086671852191,21.2724,21.071685450943676,20.58588445514505,21.2418,21.376759863631094,20.64774876345092,21.3301,21.40145111030563,20.61716441402035,21.2523,21.33155280414553,20.670948613287635,21.3158
2017-01-04 07:05:00,2017/01/04 07:05:00,20.27434495783899,21.272369528742615,20.5446,20.836956658704366,21.241816691166036,20.6118,21.053185105554746,21.3300562291671,20.5981,21.057280009943668,21.252338101592613,20.6477,21.053585863055446,21.31580508620857,20.6676
2017-01-04 07:10:00,2017/01/04 07:10:00,21.26322993181651,20.54461708861237,21.2081,20.887437616045418,20.611791276769623,21.1836,20.93848469137231,20.59813567705146,21.2391,20.961473437399604,20.647741700008737,21.1903,21.021304245478518,20.667561362199933,21.2524
2017-01-04 07:15:00,2017/01/04 07:15:00,21.580675505539148,21.208080971892514,20.6887,20.69590001132201,21.1836076816964,20.6582,20.738812381682465,21.239146923451187,20.6448,20.518854161132822,21.190278806410106,20.6449,20.792662999856418,21.252413552743747,20.7046
2017-01-04 07:20:00,2017/01/04 07:20:00,21.636459347938796,20.68873539019154,21.3427,20.965962059662957,20.658186016256764,21.2167,21.069482755564536,20.644768325634175,21.2953,20.941833647487044,20.644948635765445,21.1924,21.10466101992091,20.704596389006383,21.2842
2017-01-04 07:25:00,2017/01/04 07:25:00,20.778693166094683,21.342681545177868,20.7738,20.945074997289566,21.216714327778845,20.7297,21.259382967936915,21.295284238137015,20.7624,21.048543917142297,21.19237082324628,20.7296,21.195358046876606,21.284218972381154,20.7925
2017-01-04 07:30:00,2017/01/04 07:30:00,20.469886710326534,20.77376505547045,21.1271,21.026189521699735,20.72968063296372,21.117,21.27343890398265,20.762422533475956,21.1772,21.275913495156544,20.72963762981334,21.1236,21.27768795703804,20.792489270998374,21.1874
2017-01-04 07:35:00,2017/01/04 07:35:00,20.406098781204093,21.127123750642454,20.6498,20.781294690714503,21.116956337890713,20.6955,21.030133171541706,21.177210458148807,20.7009,21.046428489386926,21.123590013640182,20.7384,21.048497928384563,21.18737495359261,20.7588
2017-01-04 07:40:00,2017/01/04 07:40:00,21.271939145944316,20.649770842447595,21.124,20.837041201741215,20.6954767197023,21.0975,20.945992520025698,20.700893809750312,21.1487,20.917093652261258,20.738373105056212,21.1041,21.012427457413935,20.75878554027588,21.1684
2017-01-04 07:45:00,2017/01/04 07:45:00,21.30586452876986,21.123953333548002,20.76,20.791605851729173,21.097451730141245,20.7638,20.889159264723503,21.148670635580913,20.7579,20.662407778651072,21.10410561411419,20.7416,20.91516009009871,21.168355356154166,20.8011
2017-01-04 07:50:00,2017/01/04 07:50:00,21.312262337816833,20.759988461043235,21.1757,20.922161166560556,20.76378462623029,21.1049,21.07716415252048,20.757885464596427,21.1684,20.98116387587936,20.74156378685842,21.1033,21.115541503990755,20.80106468992966,21.1794
2017-01-04 07:55:00,2017/01/04 07:55:00,20.555263158772334,21.17569903381809,20.796,20.921529031012255,21.10487326850466,20.8014,21.237447254040603,21.16842738023331,20.8448,21.157013303262943,21.103306293316393,20.8476,21.211978289041838,21.17935285847028,20.868
2017-01-04 08:00:00,2017/01/04 08:00:00,20.488779195987604,20.79602567579508,21.1412,21.372548292272768,20.8013823726734,21.2237,20.875761346890954,20.84484562045475,21.1013,21.608356681998373,20.847616469747038,21.243,21.295424409647637,20.86795333639691,21.2213
2017-01-04 08:05:00,2017/01/04 08:05:00,20.379959316210943,21.141205181437954,20.6756,21.096589769886577,21.22373408907123,20.7477,20.143007603699857,21.101265800799922,20.5223,21.563274248996663,21.243043149144285,20.8895,20.891541170086725,21.221297349035353,20.7276
2017-01-04 08:10:00,2017/01/04 08:10:00,20.983801924501847,20.67558791860756,21.039,20.974329038144333,20.747650444134194,21.0686,20.23130624297079,20.522257242104843,20.9534,21.174313209773175,20.889452866273587,21.092,20.829006494630676,20.727587957785545,21.0812
2017-01-04 08:15:00,2017/01/04 08:15:00,21.010275336849986,21.039035782417614,20.6684,20.721092668994743,21.068648792280612,20.7009,20.375383539628046,20.953428675323607,20.6207,20.695043498472728,21.092010325383228,20.7096,20.687785364185515,21.081170608056823,20.7194
2017-01-04 08:20:00,2017/01/04 08:20:00,21.176250454040485,20.668402101189713,21.1424,20.87349648301972,20.70089611395315,21.086,20.627434628776598,20.620701866852187,21.0696,21.046855418746702,20.709623144378497,21.1156,20.910200541466963,20.7193703196898,21.1345
2017-01-04 08:25:00,2017/01/04 08:25:00,21.02842865737557,21.142401654410037,20.8105,20.807100470912815,21.086017314578783,20.7543,20.782710937222703,21.069589907331817,20.7438,21.002177121632656,21.115610503840117,20.7893,20.921908194741945,21.13454264378737,20.8057
2017-01-04 08:30:00,2017/01/04 08:30:00,20.841337591365743,20.810477819340747,21.114,20.997331518399903,20.75429687800994,21.0784,20.85629966792436,20.743778163294962,21.0571,21.174456161115927,20.7892619862904,21.0761,21.04418866979057,20.80573490948285,21.1063
